,Methods,SOD,SOD Error,SDD,SDD Error,Rotation Angles,SSIM,MAE,RMSE,Relative Error,ZNCC,Time
11,Simulated Annealing,429,329,585,445,"[-41.357637780140294, 111.49107432556059, -90.78010693095032, -175.01840054571193, -117.98791032043097, -1.1723208460309138, -64.9411902045899, -25.240020756515634, -74.28567578922227, -152.04894062308907, -81.7960952057646, 140.011006441802, 178.23905965291607, 69.23801833560398, -42.79610553819626, 7.524639407008181, 72.61393327315713, -160.6269745264616, 148.68864361823483, 142.82579340019998, -40.589825933747505, 136.65890375381184, 122.42307075021307, -32.79623179419917, 176.27900352144832, 139.35004640820586, -28.65467174957712, -54.037033921827756, 95.62098348297417, 134.91485875991674, 85.50630678340269, 23.438371916505503, 141.77018215116658, 13.180817532661536, -93.52078283421241, -160.47744261052458, 25.031791428052657, -102.58536817242646, -138.53439943699465, -108.29162267514944, -8.782095315531166, 48.75391683474646, -88.25365540375952, -30.24221375166306, -56.43889151778687, -68.00457901126292, -33.89286633928188, -46.09809752975315]",0.9999648994825264,0.0013767854737428329,0.003709099374092467,1.721111271964779e-05,0.07655099948558003,540.6879613399506
12,Simulated Annealing,225,125,427,287,"[76.92638139916414, 24.881075307863277, 41.21499419929512, -22.070793154423647, 54.931763810901586, 76.1015896255236, 2.0697600957529683, 16.5168113712485, 34.170740444069594, -28.640434905010984, 80.57478650352489, 2.3086902425619247, 26.15072921495965, 42.96073568356329, -35.41907040156496, -86.30182567283612, 30.11378854494453, 5.588754047313832, -4.9141146705234355, -8.6010659196001, -6.835437677503854, 30.067969672012914, -39.487789964759095, -6.700060098750593, 26.769518670374215, 15.46665525393527, 68.90812756382478, 12.898317222371496, -0.9318190487413582, -45.44741082402517, -18.44619209342727, 39.65166717420644, -0.7058949710582578, 38.12669695873765, 32.631529994393894, 22.35932602313309, -38.802948742215314, -14.8804442733029, -5.508230152747908, 118.54350804100415, 15.132650537309477, -16.05367805641366, 45.751662026658764, 18.6795865219914, -33.44642165313161, -34.615821506366856, 37.47067761228841, -6.830515864638331]",0.9999609832270694,0.0020581903421164802,0.0048234407987185635,2.5728712782687252e-05,-0.043196438539751754,535.2625663280487
13,Simulated Annealing,616,516,713,573,"[121.57212333625529, 39.56628243257941, 16.582049725264596, -159.29269634230505, 59.15359589106228, 121.50340805780843, 128.69912280923853, 47.34950212129533, 89.64815292859657, -58.0859548418525, -175.46762101579463, 124.34429843083637, 61.02438255158512, -103.87238481125141, -33.920816705969, -37.439731864273284, 100.4699172598082, -64.52030471710937, 76.675724289426, 171.8345785762296, -123.12812414015991, -29.180348156596835, -104.54400405489245, -36.71902088459339, 11.457553304693704, -168.43770531151478, -140.68848969740623, 175.76172234762026, 131.04130942172054, -154.17339348300956, -5.835160050604912, 47.6796085572729, -44.17754241257211, -31.034073292639818, -160.50642027458673, 59.75296515964976, 78.71650124236777, -45.56829955604792, 23.215031661208855, 175.865386705066, -16.808159522382937, -153.7024871502814, 2.3601470081703155, 100.03683133325359, 7.326355948148745, -149.55407555330032, 29.980732895063483, -78.43998802198995]",0.9999665666029014,0.0012676198384724557,0.00333522660254089,1.5846505695768586e-05,0.04013114656936684,533.0151073932648
14,Simulated Annealing,331,231,497,357,"[-24.446139805272715, -57.87353198823382, 1.057059014678605, -7.2097237663078335, 108.67011053357851, 36.767001527895516, -44.989712946630284, 26.308078304340583, -9.469542031983655, 7.5704803267849465, 0.6572752402599255, -10.056350538654268, 55.35910908409007, -56.410641169994186, -18.43208416772683, -9.674037309789245, 21.085323834331337, -13.784614992367544, -4.627038136838123, -65.42111856947157, 10.334051689964443, 48.19874900743421, 22.444695772426634, -54.96889637708286, 20.217890675221508, -46.55422503287175, -22.256065216318895, 55.8586775818683, 11.19811503084441, -69.06980919090202, 28.31358450797071, 2.2497436761789094, 28.45901680426122, -13.506017420275573, 54.120383627696526, -36.592833230108496, 3.900522865282816, -38.65478467265027, 37.89822055974175, 7.7972504261300495, 28.24284015357623, -9.755270315403035, -36.151266489128346, -65.11901888510154, 55.82456822296875, 39.87024884636323, 15.524315109718064, -39.24689493680993]",0.9999651951549975,0.0013752521966428808,0.003191743375078674,1.7191684880484623e-05,0.25887200225948576,531.0348658561707
15,Simulated Annealing,437,337,462,322,"[6.081384287748904, 176.35826573880558, -47.366010146617896, -42.253523110331116, -39.30086160730613, -92.01518598505189, -99.79596761167257, 147.98001142500988, -118.23610316405183, -0.4120411288625405, -85.79623513765274, -171.7968929841948, -129.70675344787585, 116.89033269987033, 5.812220796785397, -69.71511152314224, 44.178069326845986, 66.26060743794238, 74.10845838034788, 110.14766539395032, 150.81119439539964, -115.21623181747094, -47.03104271448717, -161.4522355950315, -97.39359997514808, 79.69083831741159, -168.87423313719626, -179.58273905453154, 22.956023555260344, -44.1017457904029, -141.70187752540912, -49.76622968024583, -125.71736084256204, -97.00575841358499, 1.3062116571865374, 152.81517695676035, 1.9658246293722357, 11.894507148805502, 38.421535793355076, 165.93872826998893, -101.2382461602254, 112.38064411458112, 100.41365598740055, 113.11669824187118, 157.26299807113503, -159.66864521684082, -124.5893750838186, 23.271524981304964]",0.9999645203488139,0.0010638462408678606,0.0031198201854989362,1.3299279108308122e-05,0.21225498418888286,539.6788172721863
16,Simulated Annealing,289,189,325,185,"[-146.01239795966706, -155.86987721189618, 34.443801368570035, 70.09515763226634, -15.37020771929366, 30.994206307975844, -67.71990649630166, -139.53890695569498, -87.03949471678328, -172.7988329073387, -14.739002984512666, 101.31656289636766, -96.26092160769808, 135.3124081246322, -150.50542176161326, 133.51752201041222, 150.8680298415581, -28.770035628852725, 176.70230659706345, -154.8256467577315, 5.897403540978644, 131.67046330748525, 149.4289771023906, -29.79335805224767, -33.40298419165214, -64.12452136847409, -42.48189712200906, -166.64717723743803, 102.14483987811627, -84.34487992259886, -54.97363262885497, 59.045041252285074, -129.77190277379827, -2.3934598272483356, -46.4254836583099, -0.0687578897399419, 172.0161511959064, 120.56150593187363, 96.28367378755917, -144.83716152701123, -56.29954214986596, 115.2891680731272, 28.07932116710768, 37.00370644489675, 113.95166557921647, -80.88416071378292, -171.09024939096514, -160.19800625309495]",0.9999623223284858,0.0012173907695493351,0.0036809487931108967,1.5218705051874431e-05,0.10921161399242117,533.7012884616852
17,Simulated Annealing,291,191,506,366,"[1.6173385862907226, 50.762427010655706, -4.083163035472403, 29.374807438639742, 10.774234063135786, 2.694406510707875, -18.978615850194917, -15.535325356028917, -31.249131938266434, 10.719374466914886, -18.99633215159778, 27.76797837284311, 5.772514208441366, 17.26084562015059, 46.11442955594393, -15.293275875508815, 29.82785378897368, -33.31990492097464, 28.004391058579344, 50.11278094037857, 57.71059786560996, -18.002268672562675, 31.794611249283843, 32.03837933016205, 11.3827835739544, -60.95517108382345, -34.21343330418178, -8.49224526685737, -33.98140106297172, -15.305459803914621, 19.36610182626692, 0.4695055813701823, 1.9196882982904573, 20.105577537693968, -44.84638792952364, 6.877070004680103, -54.541889167957194, 52.42584817641534, -32.692953200119575, 30.196740090395856, 71.53938292650764, 22.43158094138313, 6.4355463472144665, -32.73715688865992, 0.7409849383286925, -17.700971026992647, -31.564692244681236, -35.705303114510215]",0.9999623818343653,0.0016384122670084857,0.004365503855324883,2.0481343680722566e-05,0.07042829966826131,537.2674493789673
18,Simulated Annealing,248,148,431,291,"[-30.297214956638435, -13.012826217238487, -18.00373530681805, 20.66253729928457, -11.216396855925368, 50.06329876259659, -12.87645751950499, -20.417420163675207, 8.599710255835431, 56.1272995725964, -12.202804939184215, 67.7013904745621, -2.1213283935371807, -27.053213325279863, 31.225558058882207, 33.691286380946224, 2.0191710329464376, -10.370338131825587, -25.516788842462457, 21.81458086370992, 50.882574228303504, 2.9835455831943483, -28.049124645138754, -6.8452521775089235, 4.661538352443381, -30.52621964818865, -53.80832249525228, 76.18036362202254, -29.868087103610304, -21.283525501024926, -25.85134832403264, 43.43427548745848, 108.027371284342, 13.612605030428016, -17.58469221111318, -6.211262638436982, -61.40686325752908, 23.032162743682303, -43.918449932532795, -8.04985918087123, -6.4529517165045345, 3.648534293857511, -8.232129065713835, -48.46157219002154, -22.932720901339778, 48.666795282323626, 37.19406740402097, 15.220601751346829]",0.9999562857591854,0.0018571750309395914,0.004724498443910008,2.3216023658302652e-05,0.006014229350225539,539.3163182735443
19,Simulated Annealing,251,151,394,254,"[4.281547234220891, 9.81489877419494, -0.06935471845704677, 40.23357582067477, -8.78124245937576, -33.80102947104686, -38.06774614345089, -8.84208420572816, 15.859600736905069, -22.51185640688833, -5.3336207969513545, -39.30933137752301, -79.34967126667505, 73.3615497993776, -30.479161150750183, -6.295940512307323, -59.72805610466332, -4.592323487192479, -35.40004240595296, -2.394518233959897, -0.1197033128195421, 41.2554711312479, 11.148179534638507, -22.202507444782736, 35.24473411247623, -31.196228307198304, 21.322133952598456, 17.760976916133675, 61.70175128886073, -29.773635756686417, -29.725310841656807, 35.1225172125507, 6.330757202617152, -58.903436961677905, 26.528320879179795, 20.649704135300617, 9.75528315212447, 31.24557489434223, 57.99282215715298, 19.7743817516747, -9.404626786283343, 48.817068234440505, 30.01386031063418, -20.305324232737288, -80.62837853900719, 35.31283240852177, 39.227101867281256, 17.06689950663459]",0.9999643438052119,0.0016479022306157276,0.003909464426770506,2.0600024534649434e-05,-0.0019098107652005005,544.3596098423004
20,Evolutionary Algorithm,451,351,531,391,"[-169.64814385737753, -120.70455924901282, -13.88337483267145, -53.54884615307513, -132.9486477681827, -32.575422622930915, 55.38015972611322, 89.93162707724457, -100.24335250271022, -150.55298152186495, -66.75290644420811, -63.615386085931235, 128.8183874000665, 48.608999801628755, 37.882982491803205, -119.02229183013262, -73.18556920349774, 143.3293555399091, -96.4780296428564, 97.67839056343536, -173.20019366872387, 156.62413894650183, 96.11947980734647, 141.59711299752354, 131.39127981378454, -39.81584026240725, -88.45858616467333, -117.00683827750224, 130.1578665127965, 65.82697237325894, 104.7538471604081, -32.15905245479607, 157.25998265702685, -64.43123535945173, -22.765917228199413, -106.63814605760558, -85.24281669038925, 141.21101552606893, 152.58651942774583, -54.73107965001222, 134.79113147147189, -164.18065533797693, 42.926544201937475, -3.4672872671920345, 150.97885097190493, -153.60044112922745, 178.1077770119049, -118.8683893955916]",0.9999661456444155,0.0012184953229734674,0.0034725223816381057,1.5232468233079153e-05,0.08032657588991243,470.9451575279236
21,Evolutionary Algorithm,204,104,304,164,"[-35.675089828556764, 41.260761792729284, 92.73099699011829, 57.566108567685234, 87.38434058206178, -126.31999629867036, -157.9806798905177, 138.2825455549052, -33.64630605469364, -57.83335014153063, 8.343174639686879, -66.84713345822902, 99.41017247736943, -125.88076581444086, 176.93644873320528, 49.32860759938637, -50.39023023364217, -162.01629137957417, 82.2772932570806, -4.014685553910795, -128.8039301169148, 77.73351867906058, 82.66442970546836, 54.12272867540821, -45.02070275972136, 27.242263717730907, -142.0993969994098, 44.18116181601138, -45.02007004691998, -91.30214698835442, -56.51211059099616, -130.2417915520428, 77.55683341278302, -76.6036157161727, 162.07671137154404, -29.170658800151955, -9.78413852179466, 126.37513264042815, -32.354556627495214, 155.54939178784878, 50.8198513096398, -1.8385841953048612, 126.62630513147508, -141.69049859268236, -20.288945491038447, 139.6570830644156, -168.685227967108, -163.83911059261044]",0.999963190335506,0.0013246358964048945,0.0032832720605633324,1.655907231154702e-05,0.18972937539687484,466.74066829681396
22,Evolutionary Algorithm,160,60,921,781,"[173.07679655095154, 36.996428786737624, 178.55787146868414, 173.7456673096342, -28.09056385668444, -87.03064976967723, 40.44869920763526, -33.38175787170965, 80.52240886001465, -38.11925363149632, -55.60707327091792, 56.43732756519839, 26.56736476386567, -166.73929428644973, 106.21048828469304, -3.386609193763718, -2.64115764707563, -124.18084098477276, 55.92334226879308, -47.343990760931604, 79.03148831071996, 35.79190862369188, -107.77662735348811, 144.8214490968221, -117.7335922081312, -127.45087090235037, 146.77399117589346, -14.227961141698472, -123.25998910588845, -56.109634240219705, -36.88798119735367, 89.99572570321209, 65.76914521991526, 69.34189035600994, 179.52163897658062, 82.6833122048771, -76.52293335321535, -73.82052666497947, -40.2279251360531, 12.289313342055607, 117.42610576928269, -105.61166387244604, 82.6781572064404, 65.2504556777561, -55.28196507380284, 130.5257494635947, -40.35943319986882, -32.295028799672195]",0.99997684796037,0.0031712084795193123,0.005545200308237732,3.964112742743356e-05,0.014513623741080922,468.2302448749542
23,Evolutionary Algorithm,685,585,859,719,"[106.62112702521443, -134.9340302631553, 114.17283410711883, 58.5057571429418, -31.4368249110359, -109.66344065869033, 98.5171680806256, 33.789528923785696, -132.32525712382474, 135.66684218814373, 6.035142954901232, 89.76813005691724, 160.4155500534141, 126.23262269604498, -30.54519142313646, 164.8402667559222, 45.065310044167205, -4.928273388681475, -161.7877514602813, 172.54117804248136, 143.93303433553172, -172.28709586866296, 18.579497470485308, -58.89316215264412, 56.44406598894014, -114.78760876415444, -115.86173258266189, -130.67346094597414, -68.25476159831524, -82.79639199693068, 62.662101617855086, 71.68508873281138, -121.62882176689797, 124.44848268509787, 83.06741149602527, 70.91539657727972, 2.584051203653104, 112.35384609679807, 22.00027558221626, 35.24569684206338, 172.823905772228, -149.78756026961412, -113.09706285428325, -179.98234411839735, 137.24662216355875, -133.9607437592168, 10.214121425198698, 123.0195877351232]",0.9999671659134391,0.001260040638347467,0.003228186249812035,1.57517150805469e-05,0.09888701178008669,467.6566867828369
24,Evolutionary Algorithm,202,102,355,215,"[-108.84472702558372, 35.243572700451494, 43.67027619404655, 160.8523083665748, -54.914204246706234, 8.904959443697834, -117.35847915504853, -44.45276622716847, -25.82729775509452, 111.70245150993827, 159.88576448485895, 76.67827736635536, -142.8996970373533, 163.91577131562474, 144.12965297655967, 94.80065505394049, 53.804819546006854, 49.800633154747175, 156.30163593205714, -87.98936005348024, 43.62932090304338, -124.16873475398883, -168.59408541232384, -119.92248505467141, 106.60891380676964, -57.47000474500035, -74.1140327156653, -44.34898101805888, 45.05986829590597, -80.29204883130463, 143.33812141507684, 102.07206802228126, -92.79092024939318, 67.03954008589147, -31.6459690529297, -174.85843006790586, 148.99890950392142, 72.19238847724682, -14.125935105718241, -42.509128450717185, 130.90913412567284, 178.8335764782105, -31.13227986607592, 31.139419985308223, 74.5552147589544, 76.92408381208679, 10.532098294616247, -54.22357191481174]",0.9999609805669699,0.001745577780335831,0.004106937061579352,2.182094469149648e-05,0.03169923878407632,469.63741421699524
25,Evolutionary Algorithm,147,47,443,303,"[127.33876812779772, 11.33714290767395, 100.32716220349431, 59.27671407276131, 83.3124664666737, 44.375811369740404, 133.33750203201726, 20.22158321138997, 150.6321557398457, -174.1472278822186, 162.80680868969716, -178.85671610790962, -65.2228915610309, -22.852202776231593, -144.73997188846784, 9.246852145680947, 70.58539459145945, -43.736450250197635, -150.76132885777275, 35.00993438747386, 93.87548065318782, -127.77445703928748, 70.85391900205269, 104.17370384984821, 140.67899956071852, -40.51733595669651, 76.29486247985574, 86.54372858650669, 44.86535308243293, -8.923627452309404, -34.22052290659363, -77.5060821959913, 178.8673411969965, 23.490746278664346, 156.53379013446437, 178.33523141009283, -38.18149560052055, -73.43427757210026, -13.848186585688183, -144.49125487099417, -103.07100677631357, 44.03809740026739, 141.7774514931179, 67.41948283721615, 165.15356625890297, -131.0852059256727, -39.950089841711474, -30.91191790779544]",0.9999741027485718,0.0022335398146727434,0.004101024388161144,2.7920540746144727e-05,-0.08619128342504638,468.18863320350647
26,Evolutionary Algorithm,405,305,538,398,"[99.00276937963042, 31.304506871866522, -40.75693626241784, -95.72102086541214, -107.58778205401626, 29.36118385237023, -45.17488451614443, -73.35082366569785, -52.99781950208511, -175.5580514517418, 168.53349910879103, 86.61165961791153, -89.42293506470791, 167.61680584885403, 144.44373756989614, -166.04338872988077, -63.491162878404396, -16.363990389023485, -150.18890213479943, 136.7764751028975, -130.16803986152917, -148.3274807593478, -119.19485596292942, 3.1681688491181887, 32.483825372417414, -44.77644622322396, -136.36291530063966, -133.99671243274804, -154.13860034772605, 83.606943639093, 164.7467410455331, -173.40847329292447, -141.27515714815968, 1.6303725066534582, 44.93483228770208, 79.82600458859258, 126.63510319300326, -120.92705092914636, -3.7139526230493516, 152.53822683579222, 1.5684565147077194, 139.70335129189203, 167.31171789820678, 84.71218990938121, 49.83266208768623, 178.0947087520916, -72.659054279055, -44.184979930280264]",0.9999617660196124,0.0014020377178288375,0.004224319162029806,1.7526817253491258e-05,-0.030793901299221212,468.33608984947205
27,Evolutionary Algorithm,623,523,872,732,"[152.93341706481397, -124.54682936006536, -85.49949291796625, 178.0343987701209, -35.85913309441139, -107.48688294827095, 140.37753697591074, 155.65518812641722, -124.27625622677357, -162.47538635127415, -115.01424457676556, -63.41773393175468, -51.601839631556714, -50.16255873041055, -158.11427906130922, 107.76292899265422, -35.49776110455434, 159.29542855878452, 101.32371778572912, 98.7632372881369, 6.408564048818334, 131.86735706176898, -172.36644799113893, -152.85651700214564, -36.29136193119203, 108.28112292902267, -96.52259253148152, 62.48091148703185, -100.97504286822668, 153.15896657173488, 146.16301535292786, 71.50306708583506, -158.26980963640437, -61.70760582499251, 156.48824365039548, -165.7280012992793, 76.50897793804978, -77.9088034678429, 129.47667226172933, 152.638502409237, -110.7907118800708, 138.95507162255376, -1.4671657742281354, -37.02729550931181, 44.90814257613226, -86.52580778878884, -116.0562517178908, -58.492313242193205]",0.9999646959663671,0.001314779898772637,0.003644263359051043,1.6435910573121005e-05,0.15078009433343234,468.85069394111633
28,Evolutionary Algorithm,408,308,653,513,"[51.79831120177508, 87.2016836727438, 8.291874926506807, 175.77814595615115, -124.46808441231417, -112.52489201007089, 42.62927646840015, 145.00154481425045, 65.53405646334784, -59.82880537870818, 165.55427856880476, -21.921201844209577, 8.46515275963128, -5.055593057758472, -51.65324507535772, 174.75443870806208, -6.612128525333219, 66.32430688943757, 21.49265443501946, -87.8659973291655, 13.17011343506502, 70.11480446217274, 40.54441718007891, 122.94951847499317, 30.263176180866196, -172.3488954757705, 152.1062750105154, 30.022758653333312, -117.61935026276407, -67.07572383001342, -154.63945609201392, -149.12947876414188, -48.73717827980627, 24.65967624862577, 40.649317920985624, 166.48776519265738, 36.61700138130419, -2.7347473845496495, 103.57940494866494, 122.30820764105363, 131.79470831976505, 63.71841977770919, 178.58061161836287, -16.738792753824697, 147.3946903515361, 155.56347509030616, -103.67616785957402, -130.85061169687754]",0.9999686250655239,0.0014305683531953643,0.003558034759937034,1.78832319391468e-05,0.13470645110866233,468.6905539035797
29,Evolutionary Algorithm,79,21,140,0,"[-133.86420715707726, -46.3315643704164, 151.6875533592821, 32.54312013443473, -95.68721501385832, -14.335587222518711, -61.577113248897945, 100.89532645870173, -140.60920301811578, -167.5610889069767, 53.40561761318429, -125.8020827934711, -171.46731912865468, 27.138877068948716, 20.26268062945701, -16.04550001678774, -68.47827288535201, 130.42660038464095, 121.07401314133949, 64.41697653380368, -48.99273003941059, -61.663175106530886, 105.58236779876859, -167.09583350864145, -176.7151237061688, -16.855889128202307, -136.86537609280705, -77.98128555321843, -166.29358801383972, -69.35852963556727, 97.66419189431019, 24.953640106498142, 115.30790516449423, 23.676012653155823, 85.36518626726797, -142.8956027664076, -106.82894138015348, -128.02970166226635, 58.183488876004844, 54.943876882992555, -34.63773683748491, -107.70511559422643, -2.9607243957713365, -71.12491274406528, 7.322808086150815, 20.53660127572462, 141.6519131061503, -177.0948241186813]",0.9999623471622998,0.0021938366213968647,0.004742858875881755,2.74241172972531e-05,0.019834654280423292,467.83635091781616
