,Methods,SOD,SOD Error,SDD,SDD Error,Rotation Angles,SSIM,MAE,RMSE,Relative Error,ZNCC,Time
16,Simulated Annealing,98,2,451,311,"[-74.65977561360172, 18.363124362646374, -33.80233261583567, 58.44024921391974, 25.20831445184308, -21.090930225429844, 40.050722630828204, -145.24295589581305, 86.57866036319137, 50.57805877961002, 32.42876991844744, -16.083298334816334, -126.53589474900895, 25.6590683605518, -101.37274167878927, -103.74904747416295, -42.267201757794226, 152.99024710267787, -152.30042749849238, -2.7880736900454224, -106.77187226078152, -33.20121557038726, -32.66718054725996, -110.31857837544987, -144.0519806525475, 73.08677682672632, 93.56370529315745, 43.78151679178046, -78.48026646850298, 166.40395842224234, 60.25888423518856, -70.07719415882703, -70.01301006304, 10.913810701658946, 114.21507171798214, 105.74438960933844, -174.11017810545272, 176.2155862269217, -35.497534471698685, -165.29860532078757, -26.736174732241324, 150.9107734123146, -27.427467819352557, -42.83723203213793, 160.42241489172352, -99.01106578689868, -78.69236067711475, -162.37025128556496]",0.9999692196201043,0.004409634134693381,0.006481890469309389,5.512139739238035e-05,0.0006205886643348319,760.9293930530548
17,Simulated Annealing,187,87,363,223,"[-9.241089788676112, -48.31877442685858, 10.999915878220083, -27.150482248040543, 65.73908937724975, -3.1521897375865593, 14.985106881678492, 46.252554758890895, 3.625169489244587, -5.772470632804016, -19.357447511746916, -42.85260831019427, 13.929952820957086, -28.652026937236496, 38.74890689356138, -9.793865835261162, -50.8567701572006, -7.906979165160111, 1.8398264117407268, 91.91487564610308, -49.41322311733602, 16.425879025528612, 25.890810059560778, 60.79018935237862, -21.28534206453404, -28.745292685210003, -18.147522303463752, 27.454373939816232, -47.00870404346291, -8.02894185502516, 71.32797953902772, -85.78315153884067, -22.42970188887381, 1.7263098160847559, 11.782361850426259, -4.555588933988836, 2.6258411498335663, 18.111842902882163, 34.49323804530397, -4.278556801587951, -8.89989244632912, -57.0613271257654, 25.958361503374046, -35.75870137719906, -46.612908939618066, 33.96629888869246, -59.30941164586578, 3.4917810569780627]",0.9999668845668706,0.0016469016118207946,0.003742436495964876,2.058715506589034e-05,0.27220111311271955,781.266242980957
18,Simulated Annealing,281,181,541,401,"[12.965123559975565, 24.100617384289137, 39.36715621126713, 46.71396463770904, 27.28989573706087, -17.276697076022003, -41.31372311943261, -101.8040166023888, 81.19660404971006, 47.250684838242336, -79.63990689698937, 28.187678818738437, 8.513725862354853, -12.18154934727977, -11.317551526066582, -17.683469648919367, 30.05812038957833, 23.389829822086725, 22.62816650340715, 10.951479843481545, 23.308892254642842, -8.700024317188142, 5.951909894610328, 78.40356297767393, -49.53089713946202, 10.522195046871245, -14.807229757007242, -47.023391660808144, -0.15954453410086386, -43.85323273977635, -17.479898804806183, -25.535401142718015, -23.80583146920538, -2.5165171212829507, 26.326365167854554, -78.77069629164741, 1.742316288559065, 21.446352312317853, 34.202540990623895, -33.17040418500548, 38.626980460242834, -5.7678083741439785, -22.793434792884, 67.69881372023121, 5.5051962156355625, 59.65979458552054, 4.584886968036313, 41.8778956565841]",0.999972062183301,0.0012369125955350078,0.002949221063277595,1.5462478996207368e-05,0.2776940194501946,772.6402299404144
19,Simulated Annealing,349,249,703,563,"[144.084009388528, -24.59706186934895, -154.41311250397462, 126.60436256969513, -47.343055936196265, 9.207975262879216, -70.94950086765976, 106.59874230596279, -137.0545537900431, 22.10006091862647, -46.49711495494381, 25.64764541932658, 38.13878377031989, -71.95609377808488, -54.69843523906222, -22.374710016284695, 28.202453370599642, 61.420512276163265, -102.06580903466197, -172.06178978534612, 14.902789027343033, -46.472982006698885, 76.45396087414423, 137.59012597456314, 126.43596474260556, 112.02665030416938, 20.349762240528463, 150.2730275498085, -175.27276565265248, -4.748117698791759, 161.01297794625162, -138.7820528997791, 170.73749536333065, -29.989830868839874, -15.337812727091915, 99.68262759459463, -142.38521063661676, -110.24448459993027, 61.1584425576948, 30.010315858505464, 52.74728496964835, -174.99626786149636, -169.9503367011099, 94.71958754249408, -106.96864345224705, 135.9045775585957, 79.51290238660107, -64.82481308139535]",0.9999630044743119,0.0018268984616346036,0.004059245456602217,2.283740360212236e-05,0.06644441807769429,778.2931060791016
20,Evolutionary Algorithm,548,448,579,439,"[140.80306227239316, -89.52618343703166, 20.819745201358643, -49.24720067396669, 98.98716329054719, 78.87668320073351, 106.68922783356197, 47.24350975467598, -90.65463320019208, 55.27201808647865, -168.22334108672146, 71.64446907344507, -134.46382263602206, -110.77012828613861, -124.58743957430669, -77.34681286136829, 59.40560348418961, 106.19286507822477, 14.013473834550382, -75.66111439771517, -132.80959409148988, 14.611556145078026, -78.76133256191363, 157.97904854004264, -160.6683887539725, -64.36441085523215, -55.098119525942664, -72.73930761171165, 30.377644173371863, -56.246221095927424, -119.86873654291892, 122.01084914106644, 116.00991366404571, -2.104396515152075, 148.23701373591888, 83.28883816285276, 10.380481845679043, -172.1117680139241, -48.79474472636858, 57.14355240780333, 91.88223770743332, 45.296040783396506, -80.65097977306725, 131.6252000238182, 61.46217209564011, 172.34909216655257, 160.62171051941914, -1.943773573563817]",0.999966141568791,0.0010812072093055272,0.0032740603702837495,1.3516381877134207e-05,0.16529463494616198,655.8881118297577
21,Evolutionary Algorithm,900,800,996,856,"[-76.7187759432608, 95.50910495682803, -69.87760059787601, -149.49972251531548, 80.99682567017993, 169.2961121344668, -141.2485119530984, -174.64034270110042, -24.566278219873396, -50.963871792937425, 13.810838953388185, -99.07103189780327, -68.81973708563682, 64.10873673909549, -136.7247429288367, -135.14545302381353, 107.7042437677211, 179.46983241206982, -8.910990031268653, -64.6774841389451, 70.25679246037592, -55.34968228443488, 39.86191415240657, 165.8838088417478, -153.39448640270786, 17.414000668011568, -69.71914865543764, 28.805298166510028, 124.2897110699729, -27.989179242191625, -165.54275690449276, 104.53996954325862, -125.2422136957438, 112.67926857584104, 167.49278031160287, 0.3638091206049694, 172.36728423580377, -172.25249926696983, -101.62304047226294, -4.286135402771066, 75.00898981571626, -140.42134664741923, -50.3239304405804, -0.7307243895509714, -129.58306668827498, -77.5735237487517, 40.517933106540085, 90.957790433909]",0.9999608299210941,0.0013117405518035714,0.003930068332194021,1.6398101623047367e-05,-0.028135018291673915,665.912424325943
22,Evolutionary Algorithm,13,87,101,39,"[103.9597975272415, 133.56698119263876, -177.69515650038338, -17.16867735482927, -131.5926219850898, 59.153047141902334, 133.98848745474533, 77.84208753458921, -11.76926254939815, 171.2090619728928, -2.470031008833587, 60.34665762425604, -126.16966289562058, -100.87469624620634, -41.79337054304591, -156.5119223421105, -103.13899659712129, 51.637246961491854, -85.95671260450389, 134.98352780528842, -114.19155548219597, 39.85745616575841, -95.14005448538015, -26.82866300002405, -123.08694450932552, -37.541244762897094, -158.79940757305727, 109.30954550096283, 171.85565798390536, 17.57954253673654, -126.27737686223627, 6.413799258003934, -51.30393829267612, -115.79428618310868, 104.65177631957425, 16.982212795202372, -47.70468973226173, 54.29947227870076, -121.72707502511226, -74.22301150191822, -157.3170904762552, -153.0151735594821, -119.95542816833498, -160.670620497011, 136.3606004853316, -70.08771850295605, -44.64904030001429, 148.33712077975173]",0.9999772923700375,0.009497464920665758,0.01172836807537823,0.00011871909907367774,-0.16240911705375277,650.0691606998444
23,Evolutionary Algorithm,275,175,787,647,"[128.6329946618922, 171.37528742847928, -111.73225280183887, 99.45007721326584, -173.126051270916, 149.6790665326867, -111.44667529811396, 99.03296423778204, -6.019646640804353, 25.878296975292358, -152.0348438235369, 157.02565140600763, -124.29455438561982, 26.153504371038537, -50.90397942732693, 161.9688628127961, 49.98636454946751, -68.25929518243288, 93.86887297797102, 1.2050076540552936, 115.73358112261792, -67.77853001057521, -66.27483599343516, -46.68965224677234, 151.79417047888143, -79.37130116455201, -138.86575239256445, -158.50939150754544, -99.5045459215703, -74.1701358124292, 115.01114328060311, -96.8145732798653, -120.32301131806933, -170.55113304209806, 161.48922269011945, 116.11056742896443, 57.20551267210885, 6.9214835296554895, -13.212686520341009, -92.59670065251339, 51.31891769209241, -88.7776119217634, 14.463600236202723, -13.463428135753588, -59.256673591557885, 75.10650297427966, 2.0601766803197563, 5.058388267750871]",0.9999541393028194,0.0035401859349804,0.007391048165208695,4.425358343893856e-05,0.02794193897926601,665.6795427799225
24,Evolutionary Algorithm,489,389,564,424,"[-6.142732007643843, 31.0038538144062, 40.03255900016677, 28.549135517470944, -170.66850048943638, -95.8822736577525, -172.6206962332846, -151.147380779171, -116.24997797696847, -23.474568588698986, 93.67264566325713, 21.57099095333976, -65.28337540093932, -33.447206329118416, -60.90611343990584, 30.763320511605343, -14.14379287715434, -136.1111090911892, 142.91551162971336, 164.93940534129638, 23.80575016610166, 47.00163001212326, 41.004556281664094, 116.56348183455867, -118.44449333184139, 149.86494786823346, -172.89341032101274, 20.99197807034554, -47.08779070238893, -90.46504794548207, -174.66664858303463, 141.0399870833606, 33.378865264581236, 89.42739514958862, 177.16094514802114, 160.60689447248717, -81.65812301172934, 148.44991566917685, -32.97716986076986, -131.80358039748276, -107.09540476942654, 134.31330865492168, 78.83837806367177, -22.750647104325736, -149.24845404079377, -60.42968368053202, 72.48959182967869, 171.18594983200205]",0.9999641175072403,0.0012200874043628573,0.0033598146008184267,1.525231223036274e-05,0.07571849355556447,655.5567407608032
25,Evolutionary Algorithm,16,84,200,60,"[177.13684117716696, 77.56573051044512, -62.413468286148344, 117.51574871294372, -7.299159405944209, -93.67921875288141, 68.11896468688363, 168.69484088995392, -3.686754524169885, 0.6709860289880112, -140.54967981761985, -9.88770467837233, 10.519422573247311, -118.50284466732177, 67.92864921794748, 136.42970918909367, 125.26041535571613, 90.19072315812309, -150.02427632160305, 59.04615843575917, 38.321245848183935, -113.27535335218731, -176.58088749959055, -0.7464037827322159, 149.13156667356895, -140.44055522795148, 36.58537171546564, 16.578901917537337, -171.29633971521665, 43.657464702350524, -103.49206352501483, -103.02825037075031, 114.59262816250708, 150.7896348005412, -18.780888659272506, 98.66389954964586, 0.8506183420152809, 22.554019346018293, 22.818300560644445, 57.57211256833503, -169.3478070811436, -114.58466650519495, 162.13986384929706, -111.40105398485754, 17.188925076281436, -131.3895659697847, -5.614995361165342, -32.29646919538348]",0.9999804456541497,0.0018259079321675622,0.004298816567364838,2.2825195497285524e-05,-0.09892455481690504,651.1151404380798
26,Evolutionary Algorithm,76,24,83,57,"[61.05191153116314, -1.230184134762112, -137.51449882755207, 14.739858741060004, -33.90388793781264, 82.80667832758564, -134.98851010325004, -130.69747756788382, 3.345971720773008, 132.99521262911685, -99.83650107193664, -154.01120516025958, 2.8815956735748784, 155.97128281454144, -129.22949695892964, 154.82070433360968, 124.90288675796387, 31.3887035972364, -119.50780736153698, 97.81236996641422, -28.799023861579798, 145.25291317311763, -172.98184350793693, -160.72398829574334, 103.13629426412285, 123.86616621800124, -64.0054700683188, -126.82890805806632, 178.0629804645726, 71.77814730602236, 117.59717827173068, -134.0680527531841, -108.46671868887013, 109.78675792548296, -47.68539839168244, -61.336935340322825, 34.97814465856055, 99.90875304411668, -174.49080955372457, 122.43138932675066, -170.54884360716403, 31.768084228209602, 172.89505495588287, 167.84357393198798, -41.817736608381864, 165.79334522137788, -68.3788924618258, 161.2428223235034]",0.9999657327376543,0.0010725610288015257,0.0031723732236663736,1.3408243943274322e-05,0.13782248310822146,664.2641661167145
27,Evolutionary Algorithm,92,8,167,27,"[11.690534977414814, 58.51242534086197, -176.70196474483083, 66.08305905085575, -113.8397915618546, 50.103258462426396, -155.09699196490976, -163.06523665149632, -111.98147884211987, 151.24394371985733, 8.889769911589553, 169.5721519774807, -154.07845901900606, -137.27830173681778, 44.32784546633138, 163.42791831737713, -107.3851165616559, 151.53733337971818, 119.70581627928271, -2.3727656545652565, 142.76979115719183, 80.4722358498002, -121.99481488436518, -8.044360561448997, 92.8155002741401, -140.95442273455413, 132.76461897693423, -36.381546528295644, -52.31981218421899, -50.164671450781356, 45.636664194860316, -55.24377004252203, -66.2861116879443, -67.94522217915132, 64.55784159443337, 90.5477027815648, 37.92260045095318, 149.07024771577176, -138.90317264634265, 40.423513352740144, -28.60806896315728, 105.03818899748245, -97.13035358317664, -150.63029677946935, -35.34164337469076, -145.8059299045717, 67.71784744619356, 119.13756554178087]",0.9999630533103994,0.0014055264715959006,0.0032923481085174017,1.7569942271373355e-05,0.3932898224977805,676.1223335266113
28,Evolutionary Algorithm,57,43,512,372,"[9.307596475937743, -41.27674880647007, 88.32819321525142, 95.90649532952597, -154.67146730637606, 129.0977723977765, 16.33426766882127, 163.60073785581835, -139.3788204823554, -5.904475183181347, -93.24916163901675, 131.3497759649669, -165.87922694149924, 44.844932699349414, 168.804963280141, -149.66064792716935, 152.80596037151565, 109.85008159899695, 103.70996179020858, 147.79109702815958, 129.31109553435783, -41.15261906829767, -13.490968427885491, -168.03002174452197, -60.71636037161271, 6.916404477798011, 115.23615199363798, 113.81980403278146, -42.64838454629455, 56.62770186377054, 30.258364078370903, -36.23038307097647, -17.615821662702103, -96.54721566624606, -96.7745075310779, 85.42667864579465, 88.29297724556739, 134.90281181785332, -94.71117662203281, -44.78137490672174, 23.319187511335997, -161.8904675852361, 126.9554700725082, 75.12394383891936, -159.36537302910344, 101.61357467628136, -14.628923560582962, -145.2809378985728]",0.9999760629070902,0.005323306468199007,0.007361883116619808,6.654232179506844e-05,0.13283946094342333,636.2723276615143
29,Evolutionary Algorithm,23,77,201,61,"[-48.43011483166893, 152.50117411683647, -156.1678179165209, 16.51652378938914, 56.39590036680542, -29.490442808132997, 104.20495732860724, 133.1423645851225, 6.478727250292508, 124.06082350646273, 118.45170330734976, 94.32973552584377, -133.55581423426628, -175.74690274301392, 9.746125156940593, -42.944646443246, -140.714124056367, 50.055611706487696, 47.667934090713516, 72.42072379402617, -66.93763650046648, 100.99356030468402, -36.21602467937876, 171.56471950944456, -128.84209443068877, -56.072483931917134, 119.1790219375643, 151.45408366981883, 111.25342352817302, 81.02609609694099, -32.928569081249606, 149.68180840117236, 108.96447494062983, 55.50503074239853, -70.80413935448257, -22.56527088257664, -16.098378228419676, 16.72641082281828, -114.15414713466794, 139.39457156799023, -37.01282986096058, -93.54439834031649, 117.22172173599091, 123.50969148803989, 73.59569154276099, 122.12773489352446, 6.872789048011981, 147.57147924509349]",0.9999741244089514,0.004778464402382572,0.0062294065569497205,5.973168769600357e-05,0.03904626718440744,634.1562271118164
