,Methods,SOD,SOD Error,SDD,SDD Error,Rotation Angles,SSIM,MAE,RMSE,Relative Error,ZNCC,Time
11,Simulated Annealing,307,207,437,297,"[66.4659522019595, -28.454687805742758, 36.22675435758904, -18.08873910148273, -30.981487737437412, 10.446012739097458, -21.44912248423519, 5.366225606956885, 20.832597766720294, -50.09593342641451, -91.096226295425, 40.14276728566693, 32.896043462415285, 48.4772127695396, 10.18415709746843, 34.45071644858474, 61.611116046175354, 37.456292291895615, -2.668489099691784, -43.24018676746684, 68.50412625747502, 17.162373519149757, -26.26004043684373, 7.070242604883086, -23.495577943855817, -27.271612972752862, -28.257457802080094, 17.835961321663916, -20.006326298394605, 14.735062009107455, -61.741376914748585, -10.784719688909291, -12.017326672232054, -10.228875879116691, -6.71426526428426, 21.62055236993249, -32.47942030082469, -32.36858968401277, 20.48461882664405, 94.70001250103311, -42.314521217985295, -31.541237796240864, -64.09648271347959, -17.132941177449066, 82.43235675183159, 33.57234000811217, 29.526323003660305, 4.670387813817224]",0.999965889321521,0.0014026399682431172,0.003422546428610706,1.75342461912702e-05,0.019737289282357937,71.35520935058594
12,Simulated Annealing,161,61,411,271,"[-4.273390424226738, -37.72085044119826, -15.61530616137064, 22.5638826515129, -34.41527051852526, 43.15546193654873, -46.79837166684156, 81.64965763325206, 79.91220808549367, -50.620489742643535, 34.93926760255004, -10.182893051752677, -13.216214823401065, -17.554785629538145, -7.902180204760079, 14.900144240274447, -24.865776124002657, 8.744761343504333, -34.96536263028144, -61.459222070327584, -1.6303644363400311, -7.670748097918278, -17.716102530580123, 27.335317404909354, -54.46234327508564, 14.458764697471175, -7.922954009431139, -43.16278752728007, -32.47061617841963, 28.538098272092974, -103.51016843597894, -32.161653957785866, 30.842234687340696, 58.85585742749694, 20.546082901443047, 111.75915876585952, -3.3112985147215874, 9.656078242792173, 75.49254914310956, 47.03926019122919, 12.411274772890799, 8.207482774560303, 6.04626674009508, -36.01313368934836, -36.998486623095765, 34.23023377168383, -28.618852252111708, 12.673728108370941]",0.9999630921741773,0.0028639769831594704,0.005835562676972901,3.580101367240453e-05,-0.08516093890235361,70.99555897712708
13,Simulated Annealing,226,126,392,252,"[-11.0716760432943, 7.560701097889254, 7.532037927253132, -2.0431869617241083, -64.60275148329053, 11.500601161405783, 41.46719777117168, 73.32724490491603, -7.968746499474937, -53.249499921514285, 44.7390311180899, 60.04841263496711, 20.53142980517885, 64.32255699037182, 10.683041160007496, 54.25687013687566, -27.651150849369927, 11.761658233943937, -30.04724315385231, 27.726493207798534, -2.1687329877726014, 31.527660812272437, 79.90333750106454, 3.324866806009718, -18.55115366393643, -62.506529863212414, -9.467883235314442, -6.035440356882117, 4.67576132297367, 33.552880965789704, 37.39788101733081, 40.006825813981926, -51.38319512545061, -73.52798920985148, 51.9690777020393, -13.568311412074411, 0.5300252797267002, -14.504112397528699, 59.86508807576922, 43.036991286762145, 30.807470276345995, -6.054455359548163, -8.637870034507717, -66.99950987515287, -9.543946284317855, 36.29541429133673, -45.66752796640258, 5.732112986569765]",0.9999701167643814,0.0012757395112809415,0.0035459048365707856,1.5948001510162326e-05,0.1416253539410509,72.24703216552734
14,Simulated Annealing,240,140,483,343,"[-25.89546979743745, -14.171408896659376, -105.01226163750957, -43.62676498376868, 34.71934763142638, 26.60400054683594, -7.3743047688285355, 26.966006493706733, -3.5860199095624616, -42.79347707022653, -22.19136723632364, 10.460312323441316, 76.90604258721366, -23.56335329588524, 68.92378242546486, -65.81878269925146, 19.974221569049533, 62.72111408473684, 3.813636460881625, 29.375223940628118, -29.307149750682296, 8.401580098709085, -13.591663580844738, -46.73246796238851, 27.880145877611373, 76.06750584756973, 80.7386451676033, -14.064742741949992, 82.34370049727677, -22.95578731893972, -28.05564419536604, -14.898588721655393, 34.922751625196156, 7.268984056017022, -17.712820047254993, -7.199029639114896, 29.216492459106604, -31.548249747605627, 59.27001330552156, -44.142009038960275, -5.177914516091271, 19.79371391993914, -11.990480394678189, -8.5017609774146, -7.908314447595008, 3.673474610372801, -1.3913138219713046, 40.846275998335365]",0.9999619286934223,0.001792639188352041,0.004818594746673202,2.2409275874498137e-05,0.025337917749113897,71.3577070236206
15,Simulated Annealing,206,106,412,272,"[69.47761209970686, -7.813749492983017, -38.87592325218888, 10.989608315162561, 4.858113487415949, -48.77521109086964, 20.59959088994905, 27.069512120183973, -17.706859611712822, -14.771199838998708, 69.8820990567904, 35.16572068368847, -37.4177138400022, -43.81461970136214, 8.770626797728305, -7.776334854704475, -16.569979469282515, 69.06076456843789, 35.42076495000253, -16.008096293619225, 66.13689745935199, 13.305531878110152, 6.3365171443570905, -74.10083844645663, 70.19560024530254, -64.16923239944406, -17.712206051094125, -24.965303708801702, -25.599984317280057, -20.423494797348024, 8.070108107303351, 87.12742833739107, -2.2893999095472934, 17.23107787780888, 31.697992601694494, 47.17487287180771, -42.87736324973372, 10.101540980030787, -21.24047828543298, 17.297978870190473, -61.066134800437034, -6.005141846256027, 22.067790567969276, -60.772030822052464, 2.7928825612705777, 25.109403360693644, -53.26137237243266, -13.00104523346312]",0.9999654312827513,0.0020162646590809645,0.004071758163988701,2.5204510560172165e-05,-0.012497329702974064,72.14516615867615
16,Simulated Annealing,219,119,403,263,"[13.362719928329174, -6.272728424636761, -91.03854099604287, -2.348396690096443, 20.760643003687022, -24.92024157077713, -13.78660702770151, -21.29285881607231, 7.479657152509782, -19.411261673250586, -22.926592355386546, 25.712705958384028, -60.584439463779006, -42.26466822783627, -24.830794330430898, -44.89528430801422, 20.328167488566905, 22.22107646768192, -8.553620555804434, 52.17588116919233, 31.82842789177027, -9.76134492553765, -25.935558771795158, -34.16121842101674, -43.25039906543018, 6.48255307344921, -28.771899406422346, -53.856648140391606, 8.942305517322424, -14.393757136329485, -72.4155709774927, 48.66124350079873, -41.03053079595608, 20.425016136379476, -1.5147004703395262, -24.37207589825192, -25.469480359361885, -43.500576850115344, 31.49066351197994, -68.547251045592, 30.78138149296153, 45.67149706504335, 93.04958107501182, 18.20333738623606, 12.398076767452427, -40.7814600536112, -26.434279576011615, 22.089328040843423]",0.9999632356322851,0.001790844995412044,0.004835363164450547,2.238683925185653e-05,-0.005114536376397382,71.10630798339844
17,Simulated Annealing,177,77,421,281,"[63.72247249964091, -56.7901312307145, -40.410840650833634, 8.987663110996541, -10.2614439763358, -2.1544747632327144, -20.160423412072785, -20.83855072684175, 18.217999159846126, 30.31206553414638, 47.66750732476202, 1.5518113021026367, -16.965934589380275, -16.579974029259976, -21.50877804019006, 3.915781917528948, 0.7145748370395303, -4.454326369898176, -15.427062050396916, -25.656481360508028, -26.97693170801729, 21.42209111883294, 28.840845565163004, 16.948036062588333, -55.04871233537948, 39.34771770874804, -39.45544736223365, 23.38211446574714, -2.2951087325851636, -86.68991121410748, 49.542519086373005, 19.476526020906984, 12.561090176840686, -1.559398906546826, 22.76326578506354, -15.134664050981188, -5.4036261033578405, 28.76698976564417, -36.836620405896106, -7.254809347354543, 50.43695177813585, -1.2308221117024765, -44.78562958137107, -43.59261705934168, 2.242162075094356, 45.733202691452775, 4.502279612211029, -25.261946720662245]",0.9999703963311669,0.0017666796775301916,0.0038124183725657284,2.208477758117951e-05,-0.02273936555205408,71.71031522750854
18,Simulated Annealing,299,199,593,453,"[-12.732187679152752, -3.1042530638466204, 4.890296192424562, -12.875276078160752, 31.892390723032058, -10.782351712404934, 11.737574460955468, 26.16838732927402, -68.45704525887425, 58.6216786914275, -18.800778976307058, 21.80155833190136, -34.613755185492394, -2.085009640790086, 7.637735511302452, 5.962089609472707, -41.203701547656344, -7.667008757167377, -70.09053084323027, 17.067973802803138, -10.309473073034214, -7.2935196750140525, 21.05418993266158, 10.154918984121279, 74.8230226074919, -32.834181098279366, -15.725369008426837, 37.21021894960543, 11.20975249263379, 48.094986061448765, -6.473810510522071, 47.082837311396524, 47.27020297016095, -38.58457483649859, 79.32629488752067, 73.90862326520796, -18.972309734028798, 68.33989878337451, 2.7430271542640683, 73.04695349521872, 13.992029614346112, 1.0658441782919956, -13.236838746610097, -43.07226288986047, -84.90291670839645, -3.7146333076857, 48.773849225354894, 2.7173922013613634]",0.9999689660678839,0.0015990035996461907,0.0035008696851832363,1.9988729996256378e-05,0.09172764546089425,71.81394839286804
19,Simulated Annealing,305,205,713,573,"[-1.9576522528815397, 39.377855535484976, -69.43690532176683, -82.65230562451053, -14.309089839458654, 7.2662244370116, 43.70066584200163, 4.076130896714666, 17.387241651772477, -40.31065927626454, 33.90321309605733, 9.726932828491343, -27.264596314482965, 6.382230195984014, -33.87579609939708, 6.736579691928273, 20.27129548604965, -14.37437483123794, 20.35036072796309, -31.34626896362503, -2.7219810876575723, 1.0817828233701694, 15.226734511038034, 22.549997723065335, 6.18577733598117, 51.39542954900834, -22.698398138991948, -30.273188010913472, 19.294644109633353, 10.09719213866434, -54.25883072999156, 8.071510714279121, -6.948701082564003, -18.08996928736799, 49.99607145728983, 29.438240047032636, 39.34794938805926, -36.716428485056014, 55.484132270258456, -23.760861760789467, -22.1552505665396, -5.114373005516484, -3.672542929319513, -51.109202201126855, -81.30752987101974, 55.70164422665102, 4.930685034150098, -7.277303485126951]",0.9999640022552857,0.0024342504524004953,0.005394285475637618,3.0429358232252706e-05,0.05447127161054538,70.35415291786194
20,Evolutionary Algorithm,51,49,125,15,"[111.49600846076095, 134.02321793306925, 113.66611856841507, -125.40270056147946, -146.84840709390915, -160.72993858139114, 148.38483858388975, 58.283938105547094, 167.5445236262363, -93.51163716256929, 77.78064242724787, -151.70242249290936, -63.77150131284422, -162.0429563644723, 24.404018774891483, -130.50708776657484, -139.60806318468678, 73.59362168275098, -11.60246645047684, 24.468231856655024, 45.76985346696705, -175.87076055597905, -100.46477863520828, -100.81838231951033, 128.84445150853958, 0.3813925920510144, -175.96989099397254, -163.10046470245624, 15.626278652599694, 115.7015606157176, -140.8459428582965, -31.959690177599924, 43.730668142556425, 108.43998565563845, -40.705276803861466, 0.6038937659544104, -25.456541265405065, -46.41814882506014, -42.03251396351345, -144.4645713748822, 92.92466775211136, 104.66597569813274, -7.937807147517418, -137.22769686146603, 110.84520168068855, -100.24407517794363, -6.874475424499764, 173.65763389136737]",0.9999678270145854,0.002568136769696139,0.005169031963170308,3.2103018715929625e-05,-0.07759808067491615,57.50874638557434
21,Evolutionary Algorithm,46,54,322,182,"[-87.56741045733317, -144.14077042671494, -77.99897273803603, 6.890421134205354, 48.14413490774044, 64.37184166674771, -119.67894722945402, 139.62201964519568, -15.735883562169903, 98.58513362117657, 42.310460003618886, -58.472731855849574, -16.667434980920632, -107.4419490043451, 9.971488484608585, 153.04850651825728, -70.38374608351938, 52.5238076443209, 41.99456634949206, 58.46926435435009, -137.20794462472674, 157.8661789961397, -77.73325509617236, -17.46749622479686, 29.97004400087883, -161.9219901892856, -122.70380215340319, 131.64996276670547, 104.63808125529886, 6.001563621945422, -120.89498670767048, 177.32227393506724, -3.883503371694701, -69.72497759648415, -23.80683898722151, -80.59394889725974, -98.32650167336196, 2.331895200637092, 79.79478327441899, -130.55579505106584, 142.91264544203, 176.6027264283067, 34.19442460882436, 130.61214700708268, -100.09783928900521, -24.75918201323674, -166.9688537364289, 20.194069476554148]",0.9999779428251504,0.0024387573066633195,0.004433632986094742,3.0485501198821395e-05,0.1610436586473802,57.8723418712616
22,Evolutionary Algorithm,294,194,549,409,"[143.8311190595728, 118.61983399438071, -73.61855954898941, 113.79891076492095, 50.343107561546304, 144.3045214394653, -157.0783715652209, 108.2541924025029, -116.00237002217517, -105.22708689838824, 99.20885607923321, 103.6038138295823, -69.68505307347382, -48.55114805799491, 104.03977683675686, -175.09281154682137, 161.50128619932025, 2.769678142101185, -151.42056156321374, 79.25765586169348, -134.5527813637202, 51.62609949296086, 119.66400425000433, 130.85912781837908, -58.45962573802608, -12.829817563698924, -119.89333998665674, -58.18613729096633, -23.623169144760112, 82.55423929192148, 105.62836882908454, -114.75418735235174, -8.566007325669517, 171.2356380469053, 179.54327189464442, 153.20206329372837, 112.96097212993698, 81.00409278841869, -21.133280251780292, 172.52430046179143, -51.14090279599367, -30.685106372961314, -72.96185804492384, 83.45234380325138, -148.97218442656043, 51.00879239501265, -169.81728172061668, -149.95809504231704]",0.9999680750721575,0.0015795938767647992,0.003593061462666698,1.974615100109252e-05,0.0665942383171731,57.76360297203064
23,Evolutionary Algorithm,159,59,582,442,"[33.06296250822513, -40.54036587482179, 13.034357577611246, -40.98825863281766, -51.17474480950102, -149.75392223922393, 2.4625999821483333, -151.53957032485718, 174.99531110486674, 175.00868779280245, 21.282163871293136, 91.383620703801, -51.49871489855212, 39.255630568442314, 144.08787656315428, -81.64317747399438, 20.918107593214614, -23.702362699090656, 52.74751402735788, 15.321068072104111, -168.91987761804575, -155.8755630922484, -141.21237148213115, 16.28679573144032, -101.08413286477409, -127.20863509376494, -53.09255359576693, 147.55735859532126, 178.00804188572852, -12.987734585283476, 49.67808788965522, -135.3530888989516, -104.93068568851601, -46.916714398757364, 81.45751920777678, -134.87445697217493, 139.9722633053869, 7.310217329203255, -58.92170956027769, 41.06862012136287, 176.5105382828781, -24.15745064658762, -2.3598633002466443, 131.32906193868615, 28.81489919973228, 9.284152423444567, -39.261740158572934, -95.42532484191022]",0.9999747884322812,0.0020333675396007793,0.004141537450315244,2.541811770804111e-05,0.2597663404934563,58.67638683319092
24,Evolutionary Algorithm,28,72,383,243,"[-95.53139473745667, -33.51524242774909, -0.2228923657444284, -90.18295488771074, -113.61009291245189, 74.15675026414414, -136.95391386438658, -111.75475684187556, -131.56880306447465, -137.73411594592204, -85.6690865413022, 149.9984177928638, -95.34129171409015, 158.34419123129396, 153.58438711966494, 150.73949712598858, 71.13324706175592, -65.43420156748395, -102.08664460352708, 115.54990063527754, 48.365079202033286, -52.48818625689188, 158.3097456701061, -176.91036395659032, 144.75472711431394, 96.58083806238346, 4.427287250639353, -64.77869508488712, -84.25803521715763, 45.8094709494853, 91.2844071117832, 29.47171770553544, 109.19930844290104, 170.08728988703177, -173.0950087269186, 9.148676515446311, -179.92446730431286, -128.00384067071855, 148.57682647615036, -59.54871353716298, 54.50849930304898, -161.21133806711535, -41.60641123644328, -88.49277692831875, -146.16531762048695, -31.09365123358603, -40.859412701190564, -61.363221515732036]",0.9999806576966275,0.001082191985915415,0.0031185415992792333,1.3528746538665076e-05,-0.06597504274351268,58.38358449935913
25,Evolutionary Algorithm,174,74,720,580,"[-63.686884140096964, 152.18106962804143, -160.6892701365266, 107.6895795457711, 155.0643287126814, -94.23315934286838, 51.191740040384616, 59.34749007516962, 151.46594408824603, 81.67051517715726, 42.79550640008128, 168.3954308665153, 79.92871103321653, 24.843523500836255, 67.78359780141284, 62.67644479263694, 10.949042665935423, -121.71879183391067, -48.644869837396016, 160.64741110553842, -161.04968723767604, 153.4478330357266, -74.17258945225879, -138.65490250255817, 64.25139907581021, 91.28801274927946, 174.79758579031636, 154.9426761912523, -156.80630260473256, -61.07011761487652, -37.925648808888496, -27.267489698180015, 20.439902345816847, -74.63985358377671, 22.210715667428218, -178.81786934632927, -90.47194829313003, -29.459030791309516, -52.108121065430325, -68.34220407746777, -128.20282354152448, -68.08118424484779, 123.55878574874538, 48.69255971919705, 139.71888034125436, -34.98495530784089, 176.3673464091575, -27.276401711462285]",0.9999723638000632,0.0030620837787864734,0.005583320683001206,3.827715555356099e-05,-0.03316605233937689,58.037272453308105
26,Evolutionary Algorithm,169,69,441,301,"[-44.87220454714915, 69.82958062042442, -36.14777257288381, 161.1491472522846, 131.65056568656541, -171.67173864036482, -64.9276135349591, 116.754912613503, 50.82707979663681, 90.176388601143, 121.74641712377775, 66.03511721104158, -173.25995581958756, 33.746266849352196, -109.43808045148124, -167.89659737192017, 114.46010614628244, -144.00835431494875, -9.490581834979423, -47.88330368603229, 133.01876532240595, -48.619265185651926, 31.12099278308142, -168.5333076685666, 74.13607658918028, 82.76931499430748, 177.4612769848041, 149.88778817279007, 53.94800300229383, -77.31756994053629, -106.84483199211468, -138.07968989383676, 52.7802495766737, -15.22297635643028, 166.23064849573296, 155.39935975844884, 17.359449728749723, 127.0780241149439, -148.02855349583135, -79.27594441185285, -100.45391003857578, -48.33755525419963, -26.950393986100522, -105.20504464300798, 52.15160991810751, 92.09497052260616, -70.258143098719, -144.64170696542152]",0.9999460601414651,0.0024353925206620866,0.005704949076436967,3.0443511140196076e-05,0.31519561796420575,57.947675943374634
27,Evolutionary Algorithm,738,638,825,685,"[-115.64416043700786, 149.11556823207758, -5.371855947564683, -32.16704625313463, -37.614190627787366, -41.648998255851154, 169.0447697578203, 68.12525909288709, 78.4993331194259, -16.32008540775783, 115.7551971542577, 63.96848576950626, 14.669074562138093, 168.2183532112614, -157.2246793327462, 157.37488405225804, 53.35180134496997, 50.63848657104509, -177.82180712806235, -134.0036108511559, -166.88687794411095, 130.49055006294094, -148.1543136466167, -127.506128120886, -47.37276024270827, -76.6229955451048, -109.19042412969294, 22.052332192128432, -13.193016840856558, 4.03728015774746, 16.550452399695445, 94.62150192613512, -156.72421220477722, 64.05456626792488, -168.21533097970797, -101.86601822150247, -153.35973929233097, 126.6003683665042, -20.0889683803816, 35.16983664652605, -88.83261739470893, 32.17006068792716, -133.4268747804901, 176.40299387839735, -31.54129669580425, 136.50291235734136, -52.90692082876008, -3.307219260455952]",0.9999572130008973,0.0011931298795389012,0.0037747007494193996,1.491539014114333e-05,0.13211273461836595,57.92752265930176
28,Evolutionary Algorithm,89,11,877,737,"[-24.19539672515856, 132.29452905194643, -134.13311608428825, 39.92471684428054, 61.89601663780334, -2.362082145096082, 147.80420218087085, 151.36252735268016, -39.513367499538475, -78.40589948248196, -52.336218395325915, -110.40904199894038, 50.363963057207314, 13.937913636194168, -164.70192866101257, 68.14573095649527, 159.41894175668324, -6.060455919278979, -146.6910409790433, 160.09590901952345, -118.79379396522367, 173.80943350870348, 127.58914016824303, 26.588104093777133, -35.9771098459116, 74.15797990723198, 21.915025098512643, -166.8817549426075, 155.74030714281002, -88.50544867546566, -97.79176623908822, 62.4499780531884, -143.99749638601037, -79.83690780258098, -114.45460320282906, -146.75454068053264, 178.04182361822285, 19.589208739128253, -169.26274974467373, 87.83440281407644, -58.53845404365464, -104.41708692724225, 153.619981502045, 15.342200279034586, 64.54778242273989, 31.711355984875524, 84.54742290604833, -160.01011667411683]",0.9999777929827027,0.005679359320007886,0.007497672627407978,7.099313449923177e-05,-0.05410935110008464,57.948089838027954
29,Evolutionary Algorithm,27,73,267,127,"[-25.852107134362427, 103.73941010030569, -61.900506334236226, -168.06575404282316, 105.12039787718078, 96.40945335549355, -41.640631042321075, -19.872913705097943, 155.5875932200737, 85.99870617883283, -39.21451248002535, -87.22921446346206, -35.90045214055618, -58.931874418053226, 91.6415113308841, 144.76865867820146, 115.50144935774262, 157.4736300267699, 76.75894122680216, 25.305248857376682, 56.3851101110869, 147.81542501915828, 169.30095476763978, 25.585361331460092, -164.39712952371713, -72.03833175891509, 71.24289845286225, -119.02774463501387, -68.29527326818825, -0.6952220660398041, 21.341768922469925, 68.36597509758661, -171.68104299178606, 168.4230426814848, 120.94618420925798, 13.109207370137455, 90.3149597953165, -51.321693064279884, -106.50065031077742, 175.06762921320262, -88.50933494859532, 19.489372442406847, -127.373979587481, -106.3746823156732, -49.268981438452016, -148.23009285580196, 61.97720917910078, -35.4272104821475]",0.9999721881191247,0.005031916259516342,0.00737888038958573,6.29000171651871e-05,0.20527621712825328,58.75224828720093
