,Methods,SOD,SOD Error,SDD,SDD Error,Rotation Angles,SSIM,MAE,RMSE,Relative Error,ZNCC,Time
10,Simulated Annealing,151,51,472,332,"[97.3990495817857, 12.076674423026592, 23.016708140592122, -69.36925461126704, 54.33634873987249, 27.29193153501166, -58.89774988830666, 8.068850296093812, -0.05816701871546414, -7.93803407628026, 12.345430606909423, -14.281424042019307, -58.85071221267917, 26.69892616820272, 23.642529219092157, 14.31766897020488, -7.3083037254834835, 2.7421292930236874, -24.37053804184731, 50.14825035405156, 17.55258177279693, -42.25522674429572, 28.91617260554282, -5.142523904075101, -23.011013559070033, 28.92167008620113, 4.823831895791291, -4.879452692721563, 87.57085025660038, 8.021233577789529, -16.855247799835894, 45.4522309551421, -32.39446350064912, -17.69403120441187, 6.462839582627372, 19.22929478245608, 72.84415556884854, 27.9857912910374, 22.677271776000342, 72.0115573433948, 0.6371377636046525, -82.2686339078242, -24.074566706263447, -23.39331011268552, 0.982071823230107, 18.15956121381094, -29.83158033880394, -4.666614858887913]",0.9999423222255236,0.004297881901341801,0.009191301309691622,5.3724337555469114e-05,0.10137250828401151,144.1993420124054
11,Simulated Annealing,243,143,438,298,"[25.638936628505245, -12.735402856320748, 28.07244083654291, 17.384458308441882, -1.1097832237567051, 32.242926728280395, -10.407973419997797, -35.7753721354208, 54.41740477071323, 3.622255147570722, -28.33982194890363, 18.258815473063056, 12.20043449638873, 24.520721739859248, 50.08605322229533, -54.853218683150295, 16.088531970645953, -18.89428615744339, 19.11750585134017, 55.549792776815615, -2.563641473947927, -14.274483457062866, 29.70921819469993, -37.94180775148385, -7.511943425791164, -15.987853143938647, 0.4434410326315486, 41.74889308740665, -45.38048621705781, 7.290839058523718, -29.413877738720373, -44.00072718379639, -39.7811219676346, 39.25113106260433, 0.05486922733918609, -6.968379422973116, 30.552859492213713, 24.23837056572054, 14.078425023687087, -11.95100276746538, -28.93792090916937, 16.73210613812042, -62.03343262823969, -43.91447278064453, 39.84076805559958, -36.41024245380919, 36.886587496529486, 23.625409186810558]",0.9999737905318368,0.001514828579577928,0.0030796892837486075,1.8935905907722688e-05,0.08454466630121661,143.90873885154724
12,Simulated Annealing,189,89,371,231,"[-11.950340936299717, 13.287030966845355, 56.68642564618444, 39.17832283760497, -69.94516904650521, 13.531350790602113, 4.241960282842143, -18.576848888872146, 20.694278541908123, -19.084406600665318, -5.4086879291688605, -25.921993395009487, -7.467508838386807, 4.91620430188983, -14.485408035843594, -41.374868528017686, -1.9347425959380264, -83.86591673322087, -9.737421867240624, -64.21739635449123, -6.366206816776683, -0.4953553050244147, -18.05976110966807, -33.408502069362584, -98.563025042339, 15.237680098790161, 1.9269286919721278, -48.31097207957411, -39.65490214893635, 8.2119540549284, 7.973677803782622, 11.099151246250617, 72.45234157232221, 82.76742032376067, 3.9950862681296555, -12.196092572062176, 7.046742726052512, 49.39198016275001, 38.347877317199035, -31.405030255031477, -29.13780913964081, -8.608503683729564, -69.49693038529414, 47.18496069759328, 22.1652696432413, 6.074691863380583, -61.91808981464016, 6.526985591648824]",0.9999709612539801,0.0018049530529727536,0.004217610479987273,2.256255546519958e-05,0.07266134956933636,141.43993306159973
13,Simulated Annealing,294,194,547,407,"[78.39332525751641, -43.79164278759032, -35.403945804592865, -1.839039682097233, 10.439706009028669, -61.29121544592158, -78.06492529535385, 48.91030096609604, 28.56117076192517, 43.02295269471114, -47.39900240613809, 52.13665629563964, -31.593066116765268, 10.21404937780366, 13.775819099544151, 8.564890220151948, -18.40690719053399, 16.07914188993588, -15.839799411023987, 1.992709677909031, 24.011645571156127, 9.35002182088203, 12.037980698157597, 16.086187537601077, 0.775369427334258, 17.684406033660398, 28.113949489318472, 21.808142799476364, 6.1138949599391355, 35.090941671398674, -5.477324212434107, -25.61644393435336, 26.379766169968548, -48.42433986080126, -7.729171058785917, -33.316229611245674, 20.672171730809975, 33.45216903041316, 39.42147831907098, -21.88847321775493, -21.785421671548818, -60.33291466718143, -66.8256756500999, 46.966652623373555, -39.17041705939709, -33.31550093744669, -19.49602050895114, -47.606823767757206]",0.9999655740456734,0.0017275419619788106,0.004369099890208126,2.15949678565627e-05,0.14091111197196768,142.40586113929749
14,Simulated Annealing,195,95,339,199,"[-16.67619545583113, -15.488001221521248, 2.6334424517558976, -13.081281997926155, 15.903240694085811, 31.32737472270749, 90.41888043935836, -3.4725958549031235, -29.867266400005544, -51.25386644173723, 1.7993637899189967, -17.06035666484908, -14.523620322251436, -13.800094902639778, -51.07925135729009, 5.397251194725774, -12.759291177427444, -44.91661414973177, -7.524614116125241, -66.54967962538598, -28.112220298531973, -20.660523352007573, -18.747110688174352, -3.428898591137672, -42.365566483907266, -32.740261175065626, 42.510659055802996, 30.75513680234758, -7.311105336821642, -44.27955152226487, -10.60094143906662, 61.55174013009857, -52.177911484489954, 48.11135271259051, 38.364077537440714, -103.79729912576528, -26.701984506553984, -57.77653441214271, 33.673930888001955, -30.75845896364265, 29.86912971488265, -83.12856069078389, 41.949465281069024, 10.058715001534782, 58.603020608880534, -36.68764457249999, -19.26013399695419, 55.087495690038466]",0.9999673613086953,0.001524950266078425,0.004061540020676719,1.906255331808861e-05,0.13436406099100257,141.53395700454712
15,Simulated Annealing,171,71,338,198,"[28.137253968148375, -10.460138431871604, -0.9522834612228372, -14.471895130156554, -12.430044504681602, -73.91265198863371, -34.71979705867828, 24.93706439225991, 36.12505927710163, -1.4284357241139176, 4.831373160745635, -21.244179392230052, -34.21348892997585, -39.59212283771784, 5.501232082291497, -34.692656471660314, 7.244518944487903, -18.908057800137474, -1.381412919177854, -7.736580432754475, 35.45303659325102, -2.9807467222544655, -19.547642027210337, 17.7153308594929, 6.172302731538383, 15.999501128068557, 57.68570483762199, 22.40524582777498, -18.725826126533722, -132.03484566236952, 19.390163757798557, 22.65120332407726, -11.204836094968165, 18.113181612391077, -50.30195456556682, 77.43419582439016, -26.912383013925187, 26.452884909048134, 8.788061527820195, 4.9532244024554775, 2.7690942150547735, -8.241773644897528, -19.065091692726682, 22.3968790945542, -44.89049776972644, -22.48500569708035, 30.552212194430105, -18.491136291749875]",0.999970978591482,0.001695878706717243,0.0034860078036446597,2.1198974388802008e-05,0.10328510550478608,141.99293112754822
16,Simulated Annealing,200,100,394,254,"[-14.766451417410085, -57.91441373138037, 22.11078300250284, 1.773479700872059, 24.632204385847825, 23.640826156967393, -1.8209003940825033, -48.894252280462744, -33.74044722170188, -20.715898596301525, -4.099540630434129, -7.12175397386908, 25.684524396894037, -48.20687139103072, 7.344035218254978, 12.76824960662586, 16.005122120495905, 4.330704614986894, -48.59481554452884, 37.74085567124102, 36.68733893767418, -3.979957538356159, -7.8294181378157734, -49.14578430581976, -44.30524232525917, 41.60855869209483, 9.489235220819115, 16.394130388051835, 25.099282359541583, 64.58503882525768, -33.8993201913919, 11.415074063185207, -22.36688163582028, 47.027746402192484, -17.73909405727069, -28.26307518558753, 16.12165488338303, 33.582084180714325, 8.339426941950613, 34.40195351894341, -36.47018097403965, 12.836014446960462, 57.744651504820766, -6.384870055499718, -54.438564067873955, -20.228982454037023, 60.48411951088208, -29.89448922364745]",0.9999762941491637,0.001342468909570016,0.00262878831519227,1.6781334303573076e-05,0.19436821939484064,141.44576954841614
17,Simulated Annealing,275,175,459,319,"[-62.857408281352086, 34.71032011241777, -30.967821293319048, 32.416110545539915, 22.352964646326377, 60.155182293294125, 38.33796438161734, 56.25045459840297, 11.22577215396267, 24.795868800098216, 24.22371901827562, -30.414420127116816, -28.523195613768912, 52.124223257750046, 12.088541600419493, 44.7974050745557, 3.9338800714460316, 30.147760469148686, 75.23072587642503, 17.769002141392342, -18.036333006853198, 45.726276735692124, 0.5203170018412482, 23.620956281806755, -25.514752502336535, 75.01048964516039, -29.58327007377816, 52.93639970808214, 2.4244148825886622, -56.14265172373914, -9.779849255689028, -22.368905750372264, 7.459703289221336, 56.7187244139619, -24.123945479119772, -23.631762139778075, 10.830724813804688, -18.561529726362185, 18.88983260914665, 65.74769630844328, -1.58132462900802, 38.26209391018076, 25.798852400167807, -32.579409928425406, 14.49653718628778, 60.2401617115798, 16.734680952645704, 34.971326416390646]",0.9999582963561441,0.0014577278877065205,0.00421864073198875,1.8222391511950097e-05,0.4115942403379012,141.78666377067566
18,Simulated Annealing,191,91,394,254,"[26.68907102128209, -11.443918912755123, 31.666133666020134, -8.943855297676228, -8.963947158140568, 13.182422613252651, -22.60853057244714, -12.322313714688839, -12.180242446980593, 4.4412242450709085, -37.426593106855115, 13.496209183266316, -40.865862739239546, -4.016780682108513, -7.718556053817789, -1.0769812829070797, 12.142649585176446, -22.407322640297302, 1.1502871799776488, -17.81926780890825, 52.65390508767139, 41.07279942548884, -52.89302432953032, 65.48712757959846, -12.740246636047054, -51.39203736844893, -48.82791714969492, -55.48518497240835, -27.194465725954917, 79.18959986465947, -49.06077933929013, -1.565839709208447, -34.605409536830926, -10.344334314796114, 17.14921099996315, -14.532343615907433, -8.829223963275417, 20.768503595165424, -23.038483402635304, -8.528658730157483, 59.9944888054363, -15.63608864154116, 36.046968670860615, -36.01755374211841, 72.14713948930745, -8.284745488346605, 12.584813725613978, -9.278525458309865]",0.9999690386657218,0.001716529552747185,0.003711494492462854,2.1457049585630535e-05,0.21147562178359364,140.56781125068665
19,Simulated Annealing,323,223,554,414,"[-78.4293762842499, -43.97967734336645, -16.417236126492504, -4.270931878697928, 24.628527703702364, -20.102015040641326, 65.92180878787333, -69.62490238318532, 41.674244295147986, 25.675484717160803, 2.65987795376613, 30.62050732930348, 9.811520029422116, -13.89638901558975, 12.224585847807505, -5.624699280195054, 8.77987342235413, -7.468762822147004, 0.4853839636404011, 32.72197244275185, -9.94342896303707, -53.79665555872334, -29.246176705254694, -7.98132452962237, -17.761214031553433, -15.579347450757814, 79.24839580189399, -8.320801954990403, 24.30656282202057, 58.135682390467146, 8.128859081475284, -34.631145257948596, -38.316499594984144, 62.77819006113522, -46.49441072264828, 27.05818787410743, -23.894557723322965, 86.16847676398461, 44.09712357700456, -14.340524939676884, 43.35169624349643, 42.091805985557016, -68.27769449025104, 62.06148931074926, -54.251243248161394, 28.968874241558566, -20.66339126161542, -35.66749155172752]",0.9999743641451507,0.0015069482760736719,0.003151348409688396,1.883745897005184e-05,0.07556711760948423,140.39483070373535
20,Evolutionary Algorithm,154,54,195,55,"[-28.086323160398223, 139.53151062720895, 157.58670808635918, 62.44294578842198, -46.06333641598221, 173.81791089922694, -35.00902767067322, 48.78823921421875, 1.1580576371316056, -33.93957371491973, -107.97475562422012, -128.51096768649313, 121.83556186900148, 101.9960061436891, 33.60252374080707, 35.958880003789744, 78.22485511423542, 106.12557735049904, 44.90446941067489, 36.21638434983856, -21.997105023444675, 79.17622509989104, -157.32683408750964, -33.02716077346935, -166.30541241572843, 73.77795986318793, -131.75611529599655, 53.53375627054493, 165.08643288085693, -148.67712955216632, -1.9640737085821058, 164.14942830052837, 65.94986968911869, -85.16366157471533, -9.531370796086406, 172.99785109529222, -142.2206959163837, -40.70516505096333, -100.91076379864467, 103.64438137461485, 95.84032747291917, -175.4526756584793, -101.96821539994546, -167.1950497609357, -44.85188902225045, -72.56488438667297, 25.9430340444313, 170.89771017890342]",0.9999689751267988,0.001144482807527917,0.0030639880951967504,1.4306611492134055e-05,0.17503888973876006,122.75805258750916
21,Evolutionary Algorithm,63,37,634,494,"[-65.32250883918918, 68.6156484178984, -67.16929870125225, -72.36053192533504, -155.93284831940423, -125.56995803974166, 41.3991931479452, 108.92509536875741, -149.9173548550559, 75.71577206347317, -100.1147588267778, -114.95656453044913, -66.21045396270524, 49.386329288045516, -6.020258220087271, -8.182100933687138, 104.39527007511498, 60.03454149834565, -41.53163385960087, 95.10233598340676, 123.66302857586493, -67.7415000633637, 38.10001976112537, 113.53348543241032, 19.645227986995593, 115.96869237223427, 70.3104003732403, -157.83067367075364, -83.39324192712553, 11.87689779687662, -41.77873338000816, -164.94582554159098, -75.31895943748285, -161.83832005762844, 161.79054801633566, -58.98318135082492, -59.71428954638043, 135.31956183085924, -132.27709760260055, 50.14785194117695, -25.948899339953783, 115.40646368322149, 175.54837720946455, -153.34719492807105, 34.58324180975228, 158.77786771827766, -115.08602625592272, 136.63050483172003]",0.9999847386982428,0.005377963932308679,0.007404171267944419,6.722487289988327e-05,-0.10985927315497525,124.64227342605591
22,Evolutionary Algorithm,102,2,587,447,"[-91.70707223576188, -143.30475303215792, -110.71150651756145, 144.23974674016637, 4.927592308800456, 2.9273000118783727, 161.56802399815103, -102.35753987532806, 166.314434155039, -175.17321594520712, 132.91042497556072, 13.428683244557504, -125.02817848995616, 102.4353821728879, -64.8401397426044, -171.78293431591962, 6.414666751615243, -102.32774200685965, 55.457320644562714, -109.38336618024357, -41.3214193290452, 48.3630907838355, 57.08257020439075, -151.75581097551935, -40.62273063322618, 19.814052813960444, -2.056126474963463, -140.0428434520192, -155.213210224101, 55.59687488173796, -115.73198155645606, 154.7459150167653, -56.63317968562377, -51.59552582795155, 157.49918554377155, -87.8626586802861, -18.65986975283181, 21.28831092636335, 123.51114062769102, 105.3218742110684, -173.99851170123983, 143.57691305493154, -46.505117406596725, -91.42292110716359, 45.775249676311944, 130.41828183034295, 23.394143582585684, 2.6830668445320214]",0.9999803252493323,0.003802105037417884,0.006339882520225582,4.7526870405452315e-05,-0.08544086512489743,125.22911095619202
23,Evolutionary Algorithm,166,66,620,480,"[-38.95780457045072, 128.7252990933685, 111.67740302428473, -133.13373620964788, 41.52893689768871, 120.1977419494807, 98.36095476041669, -96.9400134472708, 167.46763744601202, -146.34505857611637, 103.49872560779022, -124.59007512987579, 19.777268839060667, -80.67183776337431, -81.78212230002579, -172.30846949675785, -157.09305159249004, -157.91493040227996, -147.97068334739458, -157.39789474480003, 116.08876186560462, -119.7472206791115, -101.75776903313881, 51.99046940134815, 120.71314901253993, 86.93667057800559, -8.759140991024111, 35.59645577066226, -150.3382268322238, 139.73386283525798, -122.77861124441567, -120.62116147260569, 102.55289896468429, 152.83554638799876, 4.48494296937622, -104.83027150579017, -147.66369566835095, 7.7756517208947855, 119.92984446029874, 28.411689481821185, -174.68540751316144, -64.81695380154515, 100.89206552739034, 128.40465686058837, 178.17006937102252, 10.719390656089104, 101.83179769400328, -37.60046012668727]",0.9999633687436453,0.0038170247280504555,0.008003542722612502,4.771359477670979e-05,0.2146557484356048,123.74404788017273
24,Evolutionary Algorithm,306,206,391,251,"[-45.960394508317904, -20.12697287751135, -154.4827818612101, 152.55690332939128, -2.680861508286, -174.31875018336223, 103.41341315201072, -176.60126342590644, -159.23738637726564, 158.5178201866006, -124.04130032361769, 60.61954177912446, 79.27082481271947, -5.83709877864581, 57.89880873161536, 130.60502326119797, 159.48755983163164, 100.9854852916925, -86.0178899257035, -49.15608209255413, 25.640134789269325, 176.22243834803902, 17.228303750404507, -40.171082118475994, -45.55685392550356, 64.16494218145209, 108.18954569423312, -75.17344502808616, 132.42131035540905, -113.11767000556779, 104.0192307789793, 148.89194922518988, -16.46363274858831, -105.07955038014616, -168.94647985506677, 96.55060388027061, 65.60413564246886, 93.23787005339136, -68.9446709994468, 18.194880791817297, 80.06946002679439, 178.00924482687094, 90.77289433989466, -76.38494985787216, 151.8796810340644, -111.24353875488107, 88.85480014685061, -149.51599721067137]",0.9999646338158775,0.0013201376956809932,0.003548774446514722,1.6502389680867844e-05,0.03483140315210566,124.49929928779602
25,Evolutionary Algorithm,869,769,901,761,"[-123.2825472350743, 116.65269725351789, 151.1317684899646, -111.56849778177121, -169.54118351104455, -111.97477558203806, -146.10179809919816, 27.873882396893748, -99.2878148591293, 143.83727662281956, -171.11217407700875, -76.30373580580276, 100.6912814958934, 82.79860556539978, -52.64863057476667, -117.92386384306312, 92.75770402286565, -100.57297794694175, 44.608458167362556, -7.6527289882963885, -40.96065898820811, -21.141998997826818, -124.12205213737877, 52.08280559998968, 146.25592749797028, 44.46461142044885, -14.958225121368969, -90.16440193987965, 15.011220826795721, -167.92995337962427, 96.72526954351753, -91.3181008780518, 178.4106100457908, -44.98137720097577, 87.2101658006186, 49.128249926396535, 100.20541268169143, -43.87246995630167, 169.97516415358274, -40.25285452366836, 178.70976541096076, 157.11948956279537, 111.10806663482049, 120.84996243446085, 93.74819365029998, -142.38148766998918, -61.89482528109923, -9.725410831568297]",0.9999744665091511,0.0009874084062175825,0.002466677298172904,1.2343170527845244e-05,0.10133265369649237,124.29076385498047
26,Evolutionary Algorithm,630,530,882,742,"[-124.9981436720426, 76.28451948480631, -169.89172285087344, -158.2064034379825, -63.92918479009941, -139.31762883986627, -73.283304995898, 124.71275703938238, 28.404435277473937, 115.26984448203171, 145.48004002151703, 137.67906270851648, 130.77478272173244, -15.309710783641208, -125.58928153381632, 173.81074881928083, 1.7551434987230436, 46.30961561312594, 145.71654587605047, 43.57019384138022, 9.903558003043656, -38.11591180600922, 145.7891892326973, -59.18895230917914, -27.879303274502547, 148.0227864375032, -133.61914228064362, 130.14150666046913, 152.53491553817878, -161.16729470052294, 116.66999231564824, -138.49146285638275, 1.194709644131649, 137.6858787975753, -73.65470019197407, 177.27718055988856, 76.11457254650816, 61.616724857849675, 150.04140763676804, -6.43181613203879, -98.57012330771015, 60.40419358498758, 152.44144362958087, 175.00794966360962, 54.29857209467414, 156.47973170389673, -139.97524534707554, -49.80527332958172]",0.9999682787312144,0.0012054770680454872,0.002980168842868253,1.5069081394214549e-05,0.21288198137687142,125.83094096183777
27,Evolutionary Algorithm,45,55,665,525,"[138.64391510317552, -16.086774124362677, 19.79946340414122, 7.050330297791675, 42.84937507191222, -21.390641787232653, -46.96077133010317, -40.68655232924161, 94.77906679784354, 173.96634984502452, 109.20787320901621, -40.194454593891976, -1.8272753639144526, 76.05255226821652, -119.13045669783565, -10.982162389573801, -49.02705873952206, -143.78446230762438, -35.19759858780904, -103.71933030818387, 162.6304748056366, 38.8748213320566, -77.3916562031675, 138.9710769072155, -1.228559109069323, 179.35629748878557, -83.11646722601554, 167.92528376320348, 77.03745495026828, 167.6727197598263, -31.812992928981743, 68.6406269662472, 153.16631361934202, -50.83822132446048, -88.8625181599046, 172.28460579870642, 87.3144542854119, -161.87085868088695, 104.55008967584871, -16.43328553971682, 49.69949167462519, 4.927843227973483, 123.0712840173477, 139.3535525191346, 117.72160386682253, -143.56210936046932, -137.157568982018, -178.08394379669676]",0.9999875629372017,0.0028518385952338576,0.0037659559072014373,3.564847280501215e-05,-0.14372824762914102,126.72165179252625
28,Evolutionary Algorithm,671,571,922,782,"[-48.62936244151939, 106.67782224849014, 113.2646569437265, -6.3160564109799395, -22.899573891226567, -158.68642492475794, 124.53942446961929, -28.162741112265053, 22.926586455733002, 125.43392080141638, -17.35323073331614, 67.5543493568629, 102.33444312302021, 132.3874930661238, -151.37168743262168, -57.022921024286575, -152.06588472820422, -14.830960405329563, -59.64979387916098, 149.05011709155275, 142.3270562188896, -49.33452402863966, -179.16730590573775, 45.56613096400312, -137.41896090764655, 155.85824273989948, -21.279437323718128, -91.75159158564767, -115.75022859691487, 12.933342546478741, -105.91741361315353, -41.69439943720383, 87.94450050800958, -97.43784092996047, 110.43413736084113, -139.4275455857875, -145.2552121485642, -24.50547245772188, -15.403529557371314, 178.97674474711965, -75.6854489794012, -104.96903556413203, 152.15439556957426, -91.51468396279381, -37.74173316930299, -124.33744740840874, -117.78495740074908, 80.84863959668309]",0.9999752094481362,0.0011939628263159345,0.002605893692117379,1.4925113354064759e-05,0.061417775263258215,127.86863493919373
29,Evolutionary Algorithm,289,189,874,734,"[150.74469393983924, 155.10802382522542, -120.88843029511949, 50.00393398044562, -9.82728895599189, 176.49855996316825, -118.44353171071462, 18.438568352406037, 147.6873403554494, -97.13092454174955, 119.74707650068495, 100.29065727572493, 66.59062945234209, -19.800881039911758, -91.87859001750161, 100.5885559987675, 4.9757055276307085, -168.8342907779645, -147.6750094443361, -149.9662589218588, 47.72465770820099, -75.25058010561148, 56.20612418031823, 179.13061173613738, -15.374847261554805, -156.30429932494627, 84.998830998127, -40.68143761753734, -69.17741611270333, -38.51156012244576, -81.16178381615251, 131.8216260384596, -179.16415528231872, -54.38539100416358, -121.06661970662314, -25.40283082696689, 36.87219676162431, -25.28007020787402, 78.23163126562122, -137.59018655012324, 64.06007515279148, -165.94534385959236, 33.10807525985123, -122.17765508260656, 40.8966855080204, 118.15322746139128, 156.94604245084423, 177.36781049638688]",0.9999802209728456,0.0018467451154720038,0.0035594794118090755,2.3084901151297763e-05,0.03502578993134013,127.29549503326416
