,Methods,SOD,SOD Error,SDD,SDD Error,Rotation Angles,SSIM,MAE,RMSE,Relative Error,ZNCC,Time
10,Simulated Annealing,144,44,367,227,"[64.18952184921334, -42.43513546938398, 63.50326586855587, 14.656782315706891, -54.08247333421688, 23.017909753183233, 51.762594567441084, 38.15576414198929, -42.47795135555314, 11.304276125841536, -13.921544139416588, 20.681001855032285, -19.961525955478102, 97.04594379407142, -63.063811315226644, -30.213910013957992, -32.12470873597773, -6.50284950202482, -16.250026636034324, -1.9099750270997973, 23.9281871550927, -26.110036239547664, 15.379088007913722, -15.969916525573005, -12.475700233661968, -1.7076721968664534, 2.5566884820572184, 37.34163957515094, -60.22973934988181, -16.511639235722438, 15.232490658569981, 3.9189741027171756, -28.571469401594037, 51.05935036061305, 34.78967243813695, 48.68888327168426, -28.15029486888146, -26.961096955255094, 31.055345218533752, 37.755173242015736, 28.16151150964277, -18.073404096420557, 14.356295646556974, -85.79821432557466, 66.13581521158018, 31.43480631906213, 25.6994317253883, -39.31816688598629]",0.9999668510800402,0.0024212496306669586,0.004753460932061991,3.0266155749255108e-05,0.09101663373471153,534.2812387943268
11,Simulated Annealing,98,2,316,176,"[-55.269521197858104, -14.740392334349293, -36.19623974353584, 74.50074816418538, 49.129229257220224, -82.41136203523682, -82.58262913858037, 23.325369707753538, 17.296070241042635, 38.069325062860756, 39.343946696832774, 29.19132081100666, -36.06183540721632, 86.22612885456756, -53.10823296269592, -72.62684794100274, 31.899227510092363, -3.7972891565776106, -14.477738776211734, 74.91332163884036, 17.568332262573104, 51.22843160269681, -19.98075754335802, -62.12300836390767, 5.038983574749221, 5.253930471999104, -22.266301578377586, -43.545586020394154, 23.26509822933116, -35.437449197522, -27.796270296613798, 23.9034823474574, 34.51924137277584, 44.85432328920147, 26.180243400082706, 39.18117672441835, 42.847966127256136, 24.03592874240811, 12.424552606874213, -29.095590993823084, 3.004553502842462, -68.74009689949757, -40.16319342436586, 20.814122776095154, 2.0485580099422354, -20.603408686987514, 10.521599664146779, -74.02967914159122]",0.9999769735874295,0.0020981777973550684,0.00435749970199779,2.6227903599377005e-05,0.05511594409450792,543.0195593833923
12,Simulated Annealing,549,449,752,612,"[-171.00959404869724, -101.49450552608907, 69.34251153837315, 23.66446028456133, -36.19893964109781, 19.56174148319613, 15.914358862194945, -18.924915758528073, 68.35858661013586, -80.99322804035207, -60.35937275166435, -117.7666852076758, 1.5729952827993543, -15.4778147897581, -153.38173825224698, -157.45640816375516, -162.75087878534978, -175.09929963660895, 162.59962201666087, -156.51094635682736, 53.8255977691868, 43.92912575720155, -111.35781873524671, -114.83681444320331, 147.39557410743168, 110.61356649648417, -79.40510871514466, 2.483301510982386, -101.74977242896742, -160.1229369776487, 154.22463067067076, -83.90139775578169, 144.98172375077309, -91.66127153675505, 4.580359728291057, -86.03490677077458, 51.08764806658843, -17.77486082914467, -65.77031371470395, -78.50330496076577, -80.70756176444719, -140.18283875817613, -81.88172169775189, -38.09214532367767, 36.470872082414445, -14.467353818803815, 169.9806050083933, 166.75398231513475]",0.9999596357454644,0.0013597429933724925,0.0038048574180168733,1.699744965887487e-05,0.0938019573589332,532.0918815135956
13,Simulated Annealing,709,609,798,658,"[93.05074959731098, -42.71624215500387, -57.97599524, 99.36941613241277, -49.93167822681255, 137.65469869281412, -128.89761815562352, -22.472046681637522, 21.478300007269098, 56.18341825172081, -124.78231105748574, 82.26192202385238, -45.08618475727613, -99.45960123591195, 20.080619095023536, -59.57315723504868, 103.89038079132416, -4.834186357544809, -138.6188699470854, -90.84240913219529, 148.95652154873727, -112.89948601015965, 53.63906427967342, -4.3846737165595755, -15.768726130129693, -135.23220879059562, 7.1377709009748855, -50.8301178653559, 2.6529907948780362, -159.38245886836205, -76.52965495143037, -16.709117137059366, 83.04653599974034, 99.26792736055893, -142.6610692895896, -66.91021520757357, -11.583493938571195, 157.67550502808837, -125.7731312729031, 156.51646900307395, -136.04710740240284, 146.84605766575027, 17.851146259152785, -41.77915519126756, 21.787530848296598, 44.01613427750917, 168.97924990512018, 156.85658828037697]",0.9999732505718395,0.0011096083665809904,0.0027793462664167713,1.3870706301439311e-05,0.07519326303607236,532.073401927948
14,Simulated Annealing,451,351,745,605,"[-134.01998323728452, -148.31003368355783, -71.42576144969951, 71.33787059275005, 25.194152384917118, -90.70792200251884, -97.085923877193, -168.82203765249326, -17.10797616160724, -172.3006656453209, -162.97209628218593, 97.246492570057, 50.85663099160408, 82.8015743530089, 0.9050040833921287, -81.90521155008777, -4.000566287729299, -50.0624820132216, 25.145506769960264, 64.47893832735167, -113.74159963786637, 38.75271056643811, -50.05387806657913, -103.48091672731964, -64.45806756601476, -25.620720280921432, -116.3524708959329, -141.9040530742963, -7.797960186361792, 37.43841295335778, -152.09107376953847, 129.84551806878022, -30.980079761653684, 101.05197573212166, -33.98105624065798, -139.15610936663296, -109.6419805567959, 46.62460078700471, 89.54852404032766, -111.36753523832188, 73.37341620832439, 34.826164134815286, 161.41767087828748, 115.70145367217663, -114.7688056675209, 2.1474095111770453, -115.45917430126386, -109.7903311476441]",0.999970195053161,0.0014703748747706413,0.0035206424071329155,1.838023160106897e-05,0.11908698190262439,527.3264601230621
15,Simulated Annealing,199,99,391,251,"[-21.91084426806162, -66.00306841315768, -16.299490147642572, 38.22012327264942, 8.225815214135784, 49.93448090696761, 28.267561816551364, 23.40849333491137, 40.30376062315398, 9.579972557231738, 17.32914778780355, 11.57951254699048, 46.8266070743379, -9.320855425111674, 41.783846484437355, 4.471539500939228, 5.533319821775969, -28.352001743558148, 29.2623478198998, -15.790010577453797, -11.537436303816152, 22.023844752362645, 93.54569029900432, -60.76451202566402, -17.02431593581235, -1.790849163629752, -8.45800998914384, 24.264560033907287, 17.72397409572905, -10.113045108448041, -65.10049202650221, -10.000416800735751, -18.77958448455557, 5.512080882542931, 11.591268812441115, -55.830764695799026, 61.357748382534744, 5.297983028107515, -38.58437999986126, 4.185823537764259, -29.08982135106364, 49.19540418544888, 19.267698035474066, -11.487256779229497, -28.75831532094676, 8.097045353347792, 7.259017624984468, 28.379362203282735]",0.9999681971718709,0.0018031976117830104,0.0037983275113529762,2.254052633951273e-05,0.07592638041846216,526.452386379242
16,Simulated Annealing,94,6,348,208,"[-19.968831592317372, 96.55969755843029, -153.49195716772707, -112.7057938481966, 82.47494579092927, -80.43691462685379, 50.90963123307415, 100.70388207621698, -151.53655348151509, -105.33155361772191, -165.6204550332655, -30.90897928647385, -137.48772705655028, 63.61727135827124, -76.3896183424198, 104.48643970200203, 125.24524039404099, -41.19927167843244, 112.59636754917437, -139.8811215705311, 123.74433965982485, -56.378120623320086, -6.7117050873106905, 96.7253784042685, -24.38085753311691, 77.83775437481245, -5.341979958689507, -8.392411287610997, -29.952004967341395, -118.35638839633197, -83.2852425318636, 124.3540094709133, -171.50468238520332, 77.1257267885855, 170.4959532789248, -127.90121836046129, 3.565582514668904, 31.29260970141624, -1.841668362269587, 46.98764522547464, -79.38146317419178, 92.98787229930218, 25.476871000257546, -85.3422587477991, 149.85033459857243, -18.182679780683145, -113.01900252493111, -140.79229328544787]",0.9999785038640724,0.002227156529746329,0.003656927519873312,2.7839880214146432e-05,0.29400060808462913,524.6029365062714
17,Simulated Annealing,323,223,612,472,"[-58.67636387385721, -19.067524898440702, 18.991960011182137, -68.5098756166591, -59.54813047532748, -25.86665021242599, 46.473557009312366, -69.38308863310604, -40.871189051336216, 32.11458156712615, 62.42764078701949, 15.72378366339067, -5.941588915907115, -11.303176976347684, -23.63311075975722, 30.209774145413338, -16.821243710943783, -6.802733515842263, 82.61172107180325, 28.644577026480587, -13.808561255357349, -17.81627387833891, -57.92770082630234, 33.735833433286736, 9.969915796318425, 28.411058186498728, -66.60729669383959, -10.793528827389107, 22.684004504835947, -34.16358740620925, -41.702196373572875, -10.724749173673718, 47.88253339716714, 30.17288734936777, -14.371294599362466, -30.426536154291014, 28.818670476313017, -58.45385613687338, 19.51251600649685, -16.20029020062862, -32.03233712076793, -53.23432909738305, -27.719086953842133, -25.404988374714748, 1.3549357329654792, -4.835687456609077, 72.47585464225102, 35.5990282763169]",0.9999671774375167,0.0017858604357267418,0.0035981509310532515,2.2323873743485163e-05,0.07522758700657468,531.089284658432
18,Simulated Annealing,266,166,422,282,"[6.08406250291569, -80.7791607960848, 28.613269282144792, 41.80722689367222, 39.79935825786517, -29.982064447691343, 42.4490978971949, -5.16828986380742, 38.67247906768541, 28.540693572083914, -6.6336817292363115, -34.37310715432561, 32.213363210687, 43.78208166281516, -20.54667656244734, 42.75676957815563, -65.46583737914798, -66.66932360225739, 55.06004891525658, 19.094741988508744, 54.2401940800174, -12.349564490442795, 15.971285877296857, -16.47628413608563, -22.85456534279838, 20.52237372021745, -32.23999251720318, -33.22345239468548, -34.363742461476505, -81.23631704685414, -2.0487526737518595, 12.925888256261244, 2.589876663469841, 19.86467536340731, 11.711034704414377, -41.977275678853495, 21.235981594154854, 48.17135909193966, 13.917756369721008, 9.754986391187947, 10.6562445586316, -10.920258805675413, -27.48336149177186, 56.9448262633498, -25.47443145722324, -15.945981316622508, -5.555978317168852, -24.707331315581364]",0.9999691993236188,0.0014382166943202415,0.00305934953980186,1.7978291192534887e-05,0.11023694234931151,525.5135443210602
19,Simulated Annealing,247,147,501,361,"[23.21711472335145, -67.24170866032047, -51.36901294399193, 56.63501150919763, -58.655542621421276, 59.738922222348705, 56.314596657854935, -58.971580528207895, -4.762119625026468, 11.78576629874483, -42.83544584509579, 16.7060868337936, 36.695466201841924, 32.98265875375455, -39.830748900797886, -3.37918648896694, 40.24107632028253, 64.15953247392625, -22.73779432552478, 25.696667970582705, -89.75205754556119, 25.54796571100166, -18.157402588392934, 4.129550446024134, 25.42765749160008, -4.7347145678145965, 6.380715013868806, -52.37875177131254, 31.80333713558342, -8.191662293851028, -5.906691377923831, 51.09079144110835, -5.870186772032117, -20.106318784898832, 37.257527022593855, -9.413922018718717, -26.084159355253384, 2.041913187597347, -27.0068058859118, -6.381046130769121, -43.35141286119679, 21.662005272566915, -6.324115270023125, 36.49803447309506, -68.39805215277357, 12.2948689981212, 22.114385414126954, -38.52577727060053]",0.9999748633225657,0.00182472256225689,0.0036876683031763662,2.280963109755353e-05,0.010232398098605098,525.6991474628448
20,Evolutionary Algorithm,623,523,859,719,"[-101.67802413884405, -65.52138446807132, 57.58289098634728, 162.04703771705766, 94.10185843964024, 125.3781547247566, -178.87580440228197, 77.94261059572347, 51.284454846695496, -131.42002861447105, 48.499738877267504, -2.0033398554654696, -34.849809557227985, -161.8257935523047, -75.38083509708216, -174.78687975146153, 48.56040796559881, -116.37110977270542, 126.99715951485342, 145.83502838256453, 129.39630934254825, -167.54644257290624, -145.14567923248606, -123.35368250611315, -116.36693204340332, 72.85693236029542, -174.09352410906303, 35.92512134869804, -27.397312102116416, 70.03304725582069, 98.59673416482411, -177.45078609199754, -124.04379480331221, 132.7056993395044, -128.23190101086738, -92.74260117664208, -11.050965117042011, 123.47766539410793, -122.82120032908631, -94.27830432527595, 73.06827180476972, -136.50266043667415, 48.649230442082654, -93.85012904273346, 116.26117941237646, -148.19950650436016, 163.1796850891019, 22.175578425054]",0.9999626090131973,0.0011871305954021711,0.003173843836248882,1.4839794317766853e-05,0.24436763763680178,462.7762429714203
21,Evolutionary Algorithm,162,62,942,802,"[37.75024329957816, 158.31947925467506, 132.48469285274223, 108.84319452180142, -69.13170588045182, -100.23610181184951, 105.92706258723638, -28.609704389934876, -124.99189012598805, 149.9481599302631, -9.318617447281724, 110.96429564428689, 179.41912384439127, -173.3395480344921, 173.6996885211666, 24.22163088489546, 49.18553171939766, 145.86718473431063, 13.222500046692659, -57.71477476121335, -63.73486409142045, 129.1172303957502, -4.623419662027601, -48.857074714602476, -34.123561157554235, 43.15694359641236, 21.26177666311429, 74.90289801788145, 151.96808792813357, 115.83573236372024, -173.78331688810275, -135.26606523476073, 95.69979358958602, -154.59597635468816, 173.38953049808197, -115.20809321671115, -95.05688516438062, 165.63916349540392, 111.39248025872666, -165.2879080185093, -86.74062437717551, -121.10993765543039, -109.63088553904372, 127.13232098910265, 80.50171714675054, -13.37878033055054, -42.82832407457062, 129.94759907776404]",0.9999851225626833,0.002590560058403449,0.0041655280044962445,3.238248165592983e-05,-0.04888779410719877,463.83181595802307
22,Evolutionary Algorithm,119,19,610,470,"[112.75593412059396, 109.45585351460295, -157.10165367795602, -158.01566139998963, 18.04106704995536, 12.94650973880357, 133.89681353635513, -70.84521825818922, -103.91002751012846, 174.9507760911925, -115.73964853353283, 104.64157668990316, -139.48376670942042, -103.08987400917117, -69.51826344790152, -161.09451116097273, 54.73889396381378, 5.163883469672385, 148.88130994431816, 83.64323656895908, 99.67816705676353, 125.58126904460795, -101.18934520239391, 134.5561671215017, -165.6959864738929, -44.5381379350022, -51.87888960885999, 34.99949234791188, 170.16439460290024, 109.4890607567084, 156.7746372503845, -94.71498555827742, 76.53386058188846, -55.77097248635414, -170.32708249190014, -21.59264958799585, -71.71610327431797, -11.645226231350364, 18.002629652023415, 98.7595989443069, 100.08460568258977, 160.44015039975386, 150.59065392540282, 123.18885288794644, 104.93293274441635, 30.814719611665595, 50.88638082842007, -91.5255464474654]",0.9999813885581323,0.0029887933924328536,0.004957050772740554,3.7360522622461314e-05,-0.07543350883520339,460.6532371044159
23,Evolutionary Algorithm,383,283,485,345,"[47.0713593445106, 60.549386100384936, -131.5995993106854, 158.5738645388588, -42.794233172796055, 167.45741939479092, 89.54869832171374, 68.79195078493797, 125.42946509773293, 25.782780911211205, -49.34965443914339, 3.1346721606088295, -44.994409219742664, 20.361522122106777, -126.5456505370806, -108.20586078350183, -124.06839085147168, 52.25436415148991, 127.04978128302923, -11.415352318706937, 66.84876391372472, -157.21044069230678, -25.505700432620472, -18.893786745437694, 160.76651213714672, 153.7018957690911, 109.65648167732661, 39.096030748590096, -110.6090343201815, 118.97656884648853, 26.170994398443895, 165.7319339870338, -49.15991952763093, 121.67787971128269, -10.156812203023037, 79.21565756846547, -153.8349953057571, 129.53454230153403, -140.52639975650501, -37.57050736177783, -96.47507258022772, 91.20494516049774, 87.37135191441871, 35.420350459764876, 166.31051597322045, -114.95805941563864, -17.834430516619534, 149.49281222927834]",0.9999688001986636,0.001036180217245904,0.002950388985060285,1.2952909810358544e-05,0.361646491715716,466.2147271633148
24,Evolutionary Algorithm,405,305,616,476,"[-148.05532980724053, -93.79646411284892, -93.65576874867617, -20.149975249225122, 95.63167496134815, -79.91014867893153, 122.6159774369346, 59.04245842374064, 15.321892614311281, -1.841115974956864, 112.19502126664622, 43.13222918951223, -44.64672502427803, -4.171994343507038, -141.73954421956597, -80.96690479671092, -18.38367614466594, 29.0033534811856, 147.03164000464398, 91.04506587070705, 42.15867411306604, -23.683876417089692, 2.9756326819881735, 52.584593281596085, 64.72160585961782, -67.09866691501958, 169.10012576451334, 154.2828409483293, -13.507109664586807, -104.51529382323687, -156.89683119888707, 34.37957415734792, -14.513941495885177, -102.31447272179828, -53.08321985715048, 122.35512949310271, -139.18711361155061, 137.48830808917165, -158.49838344207367, 143.36742999836156, 2.60127427778707, -74.24791303254328, 107.5150008505521, 64.79916478069526, 84.87611194854884, 93.28725090348911, 29.046431676723955, -132.77947148513465]",0.9999715824375478,0.001339631164834524,0.002862483367542157,1.6745952877812658e-05,0.11091590090511572,462.2217330932617
25,Evolutionary Algorithm,112,12,119,21,"[-127.30672428147291, 104.22930735397807, -85.21647713882903, 62.24694522449971, -137.62220804763808, -67.14272246033816, 160.98268100223487, 54.72627870008381, -141.53773857331322, -160.30255442021374, 148.55694209213692, 40.19340557154092, -71.87869862413524, -122.23220988726585, -20.79770191120764, -7.139622524161666, -87.25110681800086, -168.2482117464995, 34.05650197099749, 73.04450489887466, -40.36163151474392, 19.69528469830385, 167.32427517380916, -47.411707591804344, 81.85943577406357, 7.519672385001456, -66.61646121304996, -134.95087183879255, -157.55467251964401, -128.4517745345448, -11.029442692323272, 68.94825594580163, 148.65783232696117, -87.86960144752761, -11.890004522747489, 10.623411193615539, 113.79290048417585, 10.626448307940251, 63.68076287199585, -47.76039286205781, 34.29746214010095, 153.90592059277344, -14.285809431636068, -172.61908282011825, -20.43586689190164, 65.16304565967596, -62.93657900608348, 163.42881462892973]",0.999972713201395,0.0011394134101768334,0.0028197687638832243,1.424327514688831e-05,0.012682156550009458,464.77105474472046
26,Evolutionary Algorithm,96,4,106,34,"[-114.21086767519043, -16.392580403986102, 72.71555688212908, 126.23209465476197, 58.35017127566786, -17.93895066225093, 127.06616597117477, -123.24199038174396, 91.70069232117447, -116.52438043722958, -68.24404407238394, -7.662768799926027, 85.76774831066183, -2.99898084337201, -47.52830520638926, -5.583037376787075, -121.67442512182177, 154.8740306718388, 19.881768070869185, -42.224557119597335, 106.38849869237816, 144.8189642778093, -34.02825074174342, 47.895487415434644, -92.09350822319297, -56.99469345893195, 84.7268431454869, 147.27003936133593, -99.9337714656976, 6.55243849876797, -106.3199935346804, 126.89724671186394, 147.55312419128893, 155.97255126648344, 63.575713854868894, -67.63356700468603, 165.63509289183838, 96.1081469582465, -16.56830036278575, -74.82205309689941, 41.57941096327767, -75.57108265044117, -48.55541216848357, 31.426133121329087, 9.807427461597428, -90.80628888659729, 143.3888045494794, -54.07250247265412]",0.9999716536931333,0.0009130686327504614,0.002173668560406158,1.1413856784622371e-05,0.3116765851368229,463.82669973373413
27,Evolutionary Algorithm,552,452,745,605,"[-120.88748279399456, -16.915176680065912, 58.477872038730425, 84.01157131148301, 106.07688821125197, -162.43026847529856, -0.4213231813889706, -84.72965505996103, -93.47945300907406, -111.9515944498423, 26.89917555099302, 123.09266305160907, 6.435778141944638, -102.86268073655266, 122.51279181307785, 1.6456703619940072, 38.504746792716844, -20.15346419778615, -143.22782952515473, 30.671441960411073, -49.637923608316356, 154.94510516072722, -58.68021432779513, -108.4902058885723, 117.65262733550782, -169.06466400172147, 123.79666545336278, -123.06517921521674, -26.04704272029636, 7.207563596196877, -128.00239115863545, 122.83937363513326, 99.35796388840066, 145.2761814210187, 13.643947755819568, 30.974608190634342, -176.86625448145458, 2.638786487376791, -31.557994136779513, -99.15123719853678, 37.00001326074232, 148.136844742751, 127.30859436886851, 37.60794547850773, 152.777131129238, 170.19934736826133, -36.611725675267365, -41.60010269326551]",0.9999737171357517,0.001207010306340332,0.0026070092425792557,1.508819531117369e-05,0.10122146213816899,463.2190158367157
28,Evolutionary Algorithm,86,14,220,80,"[-30.741313954525054, -143.65326849134016, 39.34399857755773, 146.26069495565866, 100.77352109344372, 115.00115908406917, 84.77610508144147, -132.3010816721001, 98.1915489369378, -47.849351820440745, 97.08414860047213, 115.06089977147548, -83.80047281724458, 97.4498897951047, -115.96606329412471, -145.07574418492624, -3.682449967360583, -37.97802649540051, -110.57064461425381, 89.02382114147514, -90.15746089905136, -116.05306002962789, 128.59705589364142, -80.5428933379255, -6.176909754858627, -68.8631326551259, -151.7086872980915, -70.8954199099053, -119.97015400622803, 89.25068679875659, 29.89027931123786, -127.57345421083002, -143.87871087531528, 112.74692927313623, -45.44324714001573, -151.5056048622513, 148.94142904581878, 167.5269424034903, 1.2190515363652992, -18.4866287587121, 33.176848601524, 82.88786941861957, 179.60224565818544, 70.57402147470586, -74.0105569273576, -143.04812379020214, 71.42358305625712, 23.024229954527897]",0.9999786764853074,0.0017867216035180413,0.0033335480596759916,2.2334555436587264e-05,0.21487846472399422,463.558224439621
29,Evolutionary Algorithm,343,243,347,207,"[-55.30788666496143, -117.20362010216098, 5.808306018280916, 95.96572286638872, -31.952936655192133, 53.987797926073455, 153.71709298952902, 42.56635835523065, 84.90771376319469, 61.85769689245802, -92.8155895250605, -19.341510847180956, -124.45484693346293, -128.51559967589196, 56.69400879471962, 101.69819497322732, 4.036163155808794, 47.01856788790812, 112.72840607727966, -88.72341628751025, -6.001546376827292, -4.097480723814698, 47.25140758407372, 118.15602559567185, 162.00948571377546, -54.80964503602998, 65.93725656979413, 153.26579769676408, -92.10407633920636, -154.25682432432095, 145.17777671403184, -86.61262512797909, -139.5712178802299, -99.10689300899665, 14.023136610478389, 15.779953089541635, 155.88487147932432, 101.08232541123198, 170.00988706152367, -27.645511834401077, -146.53295762212574, 111.31025747365175, -127.72871742190445, -33.24698470494093, -25.026113349150307, 168.22679239476963, 69.38729032457627, 78.55055774939808]",0.9999715597184619,0.0010142030757075797,0.002533257793075994,1.2678138905577764e-05,0.0922313830898635,466.83993554115295
